taam,rank,predecessor,count,prob,book,run_label,stream_type
zaqef_gadol,1,zaqef_qatan,31,0.44285714,deuteronomy,main,core_projected
zaqef_gadol,2,sof_pasuq,18,0.25714286,deuteronomy,main,core_projected
zaqef_gadol,3,atnah,14,0.2,deuteronomy,main,core_projected
zaqef_gadol,4,meteg,4,0.05714286,deuteronomy,main,core_projected
zaqef_gadol,5,munah,3,0.04285714,deuteronomy,main,core_projected
zaqef_qatan,1,munah,790,0.61098221,deuteronomy,main,core_projected
zaqef_qatan,2,pashta,364,0.28151585,deuteronomy,main,core_projected
zaqef_qatan,3,meteg,110,0.08507347,deuteronomy,main,core_projected
zaqef_qatan,4,qadma,11,0.00850735,deuteronomy,main,core_projected
zaqef_qatan,5,zaqef_qatan,8,0.00618716,deuteronomy,main,core_projected
zaqef_qatan,6,atnah,5,0.00386698,deuteronomy,main,core_projected
zaqef_qatan,7,paseq,2,0.00154679,deuteronomy,main,core_projected
zaqef_qatan,8,geresh,1,0.0007734,deuteronomy,main,core_projected
zaqef_qatan,9,sof_pasuq,1,0.0007734,deuteronomy,main,core_projected
zaqef_qatan,10,revia,1,0.0007734,deuteronomy,main,core_projected
