taam,rank,successor,count,prob,book,run_label,stream_type
sof_pasuq,11,tevir,31,0.02416212,numbers,explore_k3_7_edges20,full
sof_pasuq,12,darga,31,0.02416212,numbers,explore_k3_7_edges20,full
sof_pasuq,13,telisha_qetana,29,0.02260327,numbers,explore_k3_7_edges20,full
sof_pasuq,14,yetiv,19,0.01480904,numbers,explore_k3_7_edges20,full
sof_pasuq,15,geresh,13,0.0101325,numbers,explore_k3_7_edges20,full
telisha_gedola,1,qadma,29,0.58,numbers,explore_k3_7_edges20,full
telisha_gedola,2,darga,7,0.14,numbers,explore_k3_7_edges20,full
telisha_gedola,3,meteg,5,0.1,numbers,explore_k3_7_edges20,full
telisha_gedola,4,munah,4,0.08,numbers,explore_k3_7_edges20,full
telisha_gedola,5,mahapakh,3,0.06,numbers,explore_k3_7_edges20,full
telisha_gedola,6,merkha,1,0.02,numbers,explore_k3_7_edges20,full
telisha_gedola,7,gershayim,1,0.02,numbers,explore_k3_7_edges20,full
telisha_qetana,1,qadma,84,0.95454545,numbers,explore_k3_7_edges20,full
telisha_qetana,2,meteg,4,0.04545455,numbers,explore_k3_7_edges20,full
tevir,1,merkha,339,0.58854167,numbers,explore_k3_7_edges20,full
tevir,2,tipeha,211,0.36631944,numbers,explore_k3_7_edges20,full
tevir,3,meteg,25,0.04340278,numbers,explore_k3_7_edges20,full
tevir,4,tevir,1,0.00173611,numbers,explore_k3_7_edges20,full
tipeha,1,meteg,808,0.33182752,numbers,explore_k3_7_edges20,full
tipeha,2,atnah,621,0.2550308,numbers,explore_k3_7_edges20,full
tipeha,3,merkha,509,0.20903491,numbers,explore_k3_7_edges20,full
tipeha,4,munah,496,0.2036961,numbers,explore_k3_7_edges20,full
tipeha,5,sof_pasuq,1,0.00041068,numbers,explore_k3_7_edges20,full
yerah_ben_yomo,1,meteg,1,1.0,numbers,explore_k3_7_edges20,full
yetiv,1,munah,58,0.80555556,numbers,explore_k3_7_edges20,full
yetiv,2,zaqef_qatan,7,0.09722222,numbers,explore_k3_7_edges20,full
yetiv,3,meteg,7,0.09722222,numbers,explore_k3_7_edges20,full
zaqef_gadol,1,tipeha,87,0.69047619,numbers,explore_k3_7_edges20,full
zaqef_gadol,2,merkha,28,0.22222222,numbers,explore_k3_7_edges20,full
zaqef_gadol,3,tevir,5,0.03968254,numbers,explore_k3_7_edges20,full
zaqef_gadol,4,zaqef_gadol,2,0.01587302,numbers,explore_k3_7_edges20,full
zaqef_gadol,5,pashta,1,0.00793651,numbers,explore_k3_7_edges20,full
zaqef_gadol,6,darga,1,0.00793651,numbers,explore_k3_7_edges20,full
zaqef_gadol,7,meteg,1,0.00793651,numbers,explore_k3_7_edges20,full
zaqef_gadol,8,yetiv,1,0.00793651,numbers,explore_k3_7_edges20,full
zaqef_qatan,1,tipeha,603,0.44436256,numbers,explore_k3_7_edges20,full
zaqef_qatan,2,merkha,416,0.30655859,numbers,explore_k3_7_edges20,full
zaqef_qatan,3,meteg,63,0.04642594,numbers,explore_k3_7_edges20,full
zaqef_qatan,4,tevir,57,0.04200442,numbers,explore_k3_7_edges20,full
zaqef_qatan,5,zaqef_gadol,45,0.03316139,numbers,explore_k3_7_edges20,full
zaqef_qatan,6,munah,44,0.03242447,numbers,explore_k3_7_edges20,full
zaqef_qatan,7,pashta,40,0.02947679,numbers,explore_k3_7_edges20,full
zaqef_qatan,8,darga,25,0.01842299,numbers,explore_k3_7_edges20,full
zaqef_qatan,9,qadma,18,0.01326455,numbers,explore_k3_7_edges20,full
zaqef_qatan,10,yetiv,14,0.01031688,numbers,explore_k3_7_edges20,full
zaqef_qatan,11,mahapakh,13,0.00957996,numbers,explore_k3_7_edges20,full
zaqef_qatan,12,revia,9,0.00663228,numbers,explore_k3_7_edges20,full
zaqef_qatan,13,zaqef_qatan,4,0.00294768,numbers,explore_k3_7_edges20,full
zaqef_qatan,14,gershayim,3,0.00221076,numbers,explore_k3_7_edges20,full
zaqef_qatan,15,telisha_qetana,2,0.00147384,numbers,explore_k3_7_edges20,full
zarqa,1,meteg,1,1.0,numbers,explore_k3_7_edges20,full
zinor,1,munah,50,0.52631579,numbers,explore_k3_7_edges20,full
zinor,2,segol,42,0.44210526,numbers,explore_k3_7_edges20,full
zinor,3,meteg,3,0.03157895,numbers,explore_k3_7_edges20,full
