current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
atnah,munah,152,122.018,9.77511031,51,3.067178,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
atnah,merkha,145,107.868,9.29943735,48,3.99293,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
tevir,tipeha,139,65.564,7.41024476,41,9.910064,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
revia,pashta,126,46.194,6.25480689,35,12.759147,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,mahapakh,124,76.626,7.45609218,39,6.35373,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
merkha,tevir,112,56.354,6.72511251,38,8.27436,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,qadma,109,58.59,6.85944633,39,7.34899,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
telisha_qetana,qadma,109,3.88,1.85485335,11,56.672944,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,revia,105,67.526,7.54686918,42,4.965503,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
qadma,mahapakh,101,18.494,4.11483021,25,20.050888,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
revia,mahapakh,95,21.584,4.12564976,24,17.795015,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
atnah,mahapakh,92,38.318,5.83961284,32,9.192733,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
geresh,munah,70,32.914,5.11457934,29,7.251036,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
geresh,revia,69,9.256,2.94547375,18,20.283325,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
zaqef_qatan,tevir,68,45.6,6.14878974,36,3.642993,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
revia,qadma,64,16.572,4.042462,23,11.732454,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,gershayim,63,14.44,3.58050835,22,13.56232,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
atnah,qadma,55,29.778,5.30631982,31,4.7532,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
yetiv,munah,52,8.684,2.81353442,15,15.395582,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
qadma,darga,50,6.76,2.50018035,15,17.294752,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,darga,49,27.45,4.9716128,31,4.334609,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
revia,tevir,46,18.102,4.29003553,26,6.502976,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,telisha_qetana,44,15.836,3.66879054,23,7.676644,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
telisha_gedola,qadma,42,2.16,1.36459673,9,29.195438,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
gershayim,munah,41,14.474,3.56914578,21,7.43203,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
zinor,munah,36,8.752,2.6176708,15,10.409254,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
geresh,mahapakh,35,10.486,3.20723818,20,7.643336,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
gershayim,mahapakh,35,4.564,2.06456505,12,14.742088,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
munah,segol,32,9.302,2.98204312,17,7.61156,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
munah,zinor,31,8.8,2.70455713,18,8.208368,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
zaqef_gadol,merkha,31,8.356,2.78005781,16,8.145154,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
zaqef_qatan,zaqef_gadol,31,6.72,2.41355557,14,10.059847,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
geresh,darga,28,3.684,1.7828351,12,13.638951,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
zinor,segol,28,0.282,0.55415718,4,50.0183,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
atnah,gershayim,26,7.314,2.67539146,17,6.984398,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,telisha_gedola,24,8.876,2.60887648,17,5.797131,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
revia,yetiv,23,2.424,1.51816787,9,13.553178,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
meteg,zaqef_gadol,21,9.104,2.82934522,16,4.204506,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
zaqef_gadol,tipeha,21,9.518,2.94329781,17,3.901066,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
munah,telisha_gedola,20,9.066,2.76422247,18,3.955543,True,0.00199601,0,500,deuteronomy,control_exclude_external,full
atnah,pashta,107,82.126,8.27520889,44,3.005846,True,0.00399202,1,500,deuteronomy,control_exclude_external,full
atnah,darga,23,14.184,3.59109118,20,2.454964,True,0.00798403,3,500,deuteronomy,control_exclude_external,full
atnah,revia,44,34.364,5.36815967,31,1.795029,True,0.05189621,25,500,deuteronomy,control_exclude_external,full
meteg,munah,256,240.038,13.57959376,71,1.17544,True,0.12974052,64,500,deuteronomy,control_exclude_external,full
zaqef_qatan,darga,25,19.842,4.38583025,25,1.17606,True,0.14570858,72,500,deuteronomy,control_exclude_external,full
meteg,tevir,64,63.022,6.98563628,37,0.140002,True,0.46107784,230,500,deuteronomy,control_exclude_external,full
mahapakh,meteg,76,75.802,8.03167552,44,0.024652,True,0.51896208,259,500,deuteronomy,control_exclude_external,full
meteg,merkha,212,212.336,13.24998975,64,-0.025359,True,0.54291417,271,500,deuteronomy,control_exclude_external,full
darga,meteg,23,27.962,4.97534563,27,-0.997318,True,0.86027944,430,500,deuteronomy,control_exclude_external,full
qadma,merkha,44,51.476,6.53351342,38,-1.144254,True,0.87824351,439,500,deuteronomy,control_exclude_external,full
revia,meteg,59,67.868,7.24814785,40,-1.223485,True,0.91017964,455,500,deuteronomy,control_exclude_external,full
darga,munah,20,28.038,5.06397509,31,-1.587291,True,0.96407186,482,500,deuteronomy,control_exclude_external,full
atnah,meteg,103,120.782,9.90650057,51,-1.794983,True,0.97205589,486,500,deuteronomy,control_exclude_external,full
meteg,geresh,23,32.496,5.22192695,33,-1.818486,True,0.98003992,490,500,deuteronomy,control_exclude_external,full
geresh,meteg,20,32.5,4.94356933,27,-2.528537,True,0.99600798,498,500,deuteronomy,control_exclude_external,full
meteg,meteg,154,237.922,13.15423825,66,-6.379845,True,1.0,500,500,deuteronomy,control_exclude_external,full
meteg,tipeha,149,245.434,12.97545254,64,-7.432034,True,1.0,500,500,deuteronomy,control_exclude_external,full
meteg,zaqef_qatan,111,170.572,11.55334478,63,-5.156256,True,1.0,500,500,deuteronomy,control_exclude_external,full
munah,meteg,108,238.676,13.87472667,67,-9.418276,True,1.0,500,500,deuteronomy,control_exclude_external,full
munah,munah,92,242.928,13.78138851,71,-10.951582,True,1.0,500,500,deuteronomy,control_exclude_external,full
atnah,tipeha,90,124.752,9.95130912,52,-3.492204,True,1.0,500,500,deuteronomy,control_exclude_external,full
zaqef_qatan,meteg,82,171.948,11.75660374,61,-7.650849,True,1.0,500,500,deuteronomy,control_exclude_external,full
zaqef_qatan,munah,68,173.91,11.23112534,62,-9.430043,True,1.0,500,500,deuteronomy,control_exclude_external,full
pashta,meteg,63,162.29,11.42957437,57,-8.687113,True,1.0,500,500,deuteronomy,control_exclude_external,full
zaqef_qatan,pashta,42,115.872,9.52707438,54,-7.753902,True,1.0,500,500,deuteronomy,control_exclude_external,full
merkha,pashta,36,144.03,10.21792111,54,-10.572601,True,1.0,500,500,deuteronomy,control_exclude_external,full
munah,mahapakh,35,77.084,7.86999477,45,-5.347399,True,1.0,500,500,deuteronomy,control_exclude_external,full
meteg,atnah,34,120.78,9.93544292,54,-8.734387,True,1.0,500,500,deuteronomy,control_exclude_external,full
revia,munah,29,68.772,7.42416679,42,-5.357099,True,1.0,500,500,deuteronomy,control_exclude_external,full
zaqef_qatan,mahapakh,25,54.394,7.06417505,39,-4.160995,True,1.0,500,500,deuteronomy,control_exclude_external,full
zaqef_qatan,qadma,22,42.082,6.16922968,33,-3.255188,True,1.0,500,500,deuteronomy,control_exclude_external,full
