shape_field,rank,shape,count,share,cum_share,book,level
bucket_PAW,50,P1-4_A2_W3-4,2,0.00066756,0.99599466,genesis,major
shape_PA,1,P22_A9,27,0.01764706,0.01764706,genesis,verse
shape_PA,2,P20_A8,23,0.01503268,0.03267974,genesis,verse
shape_PA,3,P26_A10,21,0.01372549,0.04640523,genesis,verse
shape_PA,4,P21_A8,20,0.0130719,0.05947712,genesis,verse
shape_PA,5,P27_A11,20,0.0130719,0.07254902,genesis,verse
shape_PA,6,P23_A9,20,0.0130719,0.08562092,genesis,verse
shape_PA,7,P21_A9,20,0.0130719,0.09869281,genesis,verse
shape_PA,8,P16_A6,20,0.0130719,0.11176471,genesis,verse
shape_PA,9,P16_A7,19,0.0124183,0.12418301,genesis,verse
shape_PA,10,P33_A13,19,0.0124183,0.13660131,genesis,verse
shape_PA,11,P30_A12,19,0.0124183,0.14901961,genesis,verse
shape_PA,12,P32_A12,18,0.01176471,0.16078431,genesis,verse
shape_PA,13,P23_A10,18,0.01176471,0.17254902,genesis,verse
shape_PA,14,P15_A6,18,0.01176471,0.18431373,genesis,verse
shape_PA,15,P25_A9,18,0.01176471,0.19607843,genesis,verse
shape_PA,16,P19_A7,17,0.01111111,0.20718954,genesis,verse
shape_PA,17,P26_A11,17,0.01111111,0.21830065,genesis,verse
shape_PA,18,P24_A9,17,0.01111111,0.22941176,genesis,verse
shape_PA,19,P23_A8,16,0.01045752,0.23986928,genesis,verse
shape_PA,20,P33_A12,15,0.00980392,0.2496732,genesis,verse
shape_PA,21,P31_A13,15,0.00980392,0.25947712,genesis,verse
shape_PA,22,P28_A11,15,0.00980392,0.26928105,genesis,verse
shape_PA,23,P20_A9,15,0.00980392,0.27908497,genesis,verse
shape_PA,24,P30_A13,15,0.00980392,0.28888889,genesis,verse
shape_PA,25,P29_A11,14,0.00915033,0.29803922,genesis,verse
shape_PA,26,P13_A5,14,0.00915033,0.30718954,genesis,verse
shape_PA,27,P18_A7,14,0.00915033,0.31633987,genesis,verse
shape_PA,28,P31_A11,14,0.00915033,0.3254902,genesis,verse
shape_PA,29,P25_A10,13,0.00849673,0.33398693,genesis,verse
shape_PA,30,P30_A11,13,0.00849673,0.34248366,genesis,verse
shape_PA,31,P31_A12,13,0.00849673,0.35098039,genesis,verse
shape_PA,32,P27_A10,13,0.00849673,0.35947712,genesis,verse
shape_PA,33,P24_A10,13,0.00849673,0.36797386,genesis,verse
shape_PA,34,P29_A12,13,0.00849673,0.37647059,genesis,verse
shape_PA,35,P37_A15,13,0.00849673,0.38496732,genesis,verse
shape_PA,36,P38_A15,13,0.00849673,0.39346405,genesis,verse
shape_PA,37,P28_A12,12,0.00784314,0.40130719,genesis,verse
shape_PA,38,P41_A16,12,0.00784314,0.40915033,genesis,verse
shape_PA,39,P17_A6,12,0.00784314,0.41699346,genesis,verse
shape_PA,40,P28_A10,12,0.00784314,0.4248366,genesis,verse
shape_PA,41,P22_A10,11,0.00718954,0.43202614,genesis,verse
shape_PA,42,P32_A13,11,0.00718954,0.43921569,genesis,verse
shape_PA,43,P22_A8,11,0.00718954,0.44640523,genesis,verse
shape_PA,44,P44_A16,11,0.00718954,0.45359477,genesis,verse
shape_PA,45,P28_A13,11,0.00718954,0.46078431,genesis,verse
shape_PA,46,P14_A6,10,0.00653595,0.46732026,genesis,verse
shape_PA,47,P35_A14,10,0.00653595,0.47385621,genesis,verse
shape_PA,48,P33_A15,10,0.00653595,0.48039216,genesis,verse
shape_PA,49,P34_A14,10,0.00653595,0.4869281,genesis,verse
shape_PA,50,P17_A7,10,0.00653595,0.49346405,genesis,verse
bucket_PA,1,P25+_A8+,993,0.64901961,0.64901961,genesis,verse
bucket_PA,2,P19-24_A8+,277,0.18104575,0.83006536,genesis,verse
bucket_PA,3,P16-18_A6-7,80,0.05228758,0.88235294,genesis,verse
bucket_PA,4,P13-15_A6-7,43,0.02810458,0.91045752,genesis,verse
bucket_PA,5,P19-24_A6-7,41,0.02679739,0.9372549,genesis,verse
bucket_PA,6,P16-18_A8+,26,0.01699346,0.95424837,genesis,verse
bucket_PA,7,P13-15_A5,22,0.01437908,0.96862745,genesis,verse
bucket_PA,8,P10-12_A5,8,0.00522876,0.97385621,genesis,verse
bucket_PA,9,P10-12_A4,6,0.00392157,0.97777778,genesis,verse
bucket_PA,10,P16-18_A5,6,0.00392157,0.98169935,genesis,verse
bucket_PA,11,P13-15_A4,5,0.00326797,0.98496732,genesis,verse
bucket_PA,12,P10-12_A6-7,5,0.00326797,0.98823529,genesis,verse
bucket_PA,13,P10-12_A3,4,0.00261438,0.99084967,genesis,verse
bucket_PA,14,P7-9_A3,4,0.00261438,0.99346405,genesis,verse
bucket_PA,15,P13-15_A8+,2,0.00130719,0.99477124,genesis,verse
bucket_PA,16,P7-9_A4,2,0.00130719,0.99607843,genesis,verse
bucket_PA,17,P19-24_A5,2,0.00130719,0.99738562,genesis,verse
bucket_PA,18,P16-18_A4,1,0.00065359,0.99803922,genesis,verse
bucket_PA,19,P25+_A6-7,1,0.00065359,0.99869281,genesis,verse
bucket_PA,20,P7-9_A5,1,0.00065359,0.99934641,genesis,verse
bucket_PA,21,P5-6_A2,1,0.00065359,1.0,genesis,verse
shape_PAW,1,P19_A7_W8,12,0.00784314,0.00784314,genesis,verse
shape_PAW,2,P26_A10_W11,12,0.00784314,0.01568627,genesis,verse
shape_PAW,3,P20_A8_W8,11,0.00718954,0.02287582,genesis,verse
shape_PAW,4,P22_A9_W10,10,0.00653595,0.02941176,genesis,verse
shape_PAW,5,P16_A6_W7,10,0.00653595,0.03594771,genesis,verse
shape_PAW,6,P23_A9_W11,10,0.00653595,0.04248366,genesis,verse
shape_PAW,7,P16_A7_W7,9,0.00588235,0.04836601,genesis,verse
shape_PAW,8,P26_A11_W12,9,0.00588235,0.05424837,genesis,verse
shape_PAW,9,P21_A9_W10,9,0.00588235,0.06013072,genesis,verse
shape_PAW,10,P20_A9_W10,9,0.00588235,0.06601307,genesis,verse
shape_PAW,11,P20_A8_W9,9,0.00588235,0.07189542,genesis,verse
shape_PAW,12,P13_A5_W5,9,0.00588235,0.07777778,genesis,verse
shape_PAW,13,P28_A11_W12,8,0.00522876,0.08300654,genesis,verse
shape_PAW,14,P22_A9_W9,8,0.00522876,0.08823529,genesis,verse
shape_PAW,15,P30_A12_W13,8,0.00522876,0.09346405,genesis,verse
shape_PAW,16,P25_A9_W10,8,0.00522876,0.09869281,genesis,verse
shape_PAW,17,P21_A9_W9,8,0.00522876,0.10392157,genesis,verse
shape_PAW,18,P13_A6_W6,7,0.00457516,0.10849673,genesis,verse
shape_PAW,19,P27_A11_W12,7,0.00457516,0.1130719,genesis,verse
shape_PAW,20,P23_A9_W10,7,0.00457516,0.11764706,genesis,verse
shape_PAW,21,P22_A9_W11,7,0.00457516,0.12222222,genesis,verse
shape_PAW,22,P15_A6_W7,7,0.00457516,0.12679739,genesis,verse
shape_PAW,23,P27_A11_W13,7,0.00457516,0.13137255,genesis,verse
shape_PAW,24,P28_A13_W14,7,0.00457516,0.13594771,genesis,verse
shape_PAW,25,P18_A7_W8,7,0.00457516,0.14052288,genesis,verse
shape_PAW,26,P31_A13_W14,7,0.00457516,0.14509804,genesis,verse
shape_PAW,27,P23_A10_W11,7,0.00457516,0.1496732,genesis,verse
shape_PAW,28,P15_A6_W6,7,0.00457516,0.15424837,genesis,verse
shape_PAW,29,P24_A9_W10,7,0.00457516,0.15882353,genesis,verse
shape_PAW,30,P25_A10_W11,7,0.00457516,0.16339869,genesis,verse
shape_PAW,31,P14_A6_W6,6,0.00392157,0.16732026,genesis,verse
shape_PAW,32,P33_A13_W15,6,0.00392157,0.17124183,genesis,verse
shape_PAW,33,P31_A12_W13,6,0.00392157,0.1751634,genesis,verse
shape_PAW,34,P32_A13_W14,6,0.00392157,0.17908497,genesis,verse
shape_PAW,35,P16_A7_W8,6,0.00392157,0.18300654,genesis,verse
shape_PAW,36,P17_A6_W7,6,0.00392157,0.1869281,genesis,verse
shape_PAW,37,P29_A12_W12,6,0.00392157,0.19084967,genesis,verse
shape_PAW,38,P30_A13_W14,6,0.00392157,0.19477124,genesis,verse
shape_PAW,39,P21_A8_W10,6,0.00392157,0.19869281,genesis,verse
shape_PAW,40,P23_A8_W10,6,0.00392157,0.20261438,genesis,verse
shape_PAW,41,P23_A10_W10,6,0.00392157,0.20653595,genesis,verse
shape_PAW,42,P32_A12_W14,6,0.00392157,0.21045752,genesis,verse
shape_PAW,43,P31_A11_W13,6,0.00392157,0.21437908,genesis,verse
shape_PAW,44,P24_A11_W11,6,0.00392157,0.21830065,genesis,verse
shape_PAW,45,P25_A11_W11,5,0.00326797,0.22156863,genesis,verse
shape_PAW,46,P30_A11_W12,5,0.00326797,0.2248366,genesis,verse
shape_PAW,47,P38_A16_W18,5,0.00326797,0.22810458,genesis,verse
shape_PAW,48,P21_A8_W9,5,0.00326797,0.23137255,genesis,verse
shape_PAW,49,P32_A12_W13,5,0.00326797,0.23464052,genesis,verse
shape_PAW,50,P30_A12_W15,5,0.00326797,0.2379085,genesis,verse
bucket_PAW,1,P25+_A8+_W13+,810,0.52941176,0.52941176,genesis,verse
bucket_PAW,2,P19-24_A8+_W9-12,235,0.15359477,0.68300654,genesis,verse
bucket_PAW,3,P25+_A8+_W9-12,183,0.11960784,0.80261438,genesis,verse
bucket_PAW,4,P16-18_A6-7_W7-8,59,0.03856209,0.84117647,genesis,verse
bucket_PAW,5,P19-24_A6-7_W7-8,27,0.01764706,0.85882353,genesis,verse
bucket_PAW,6,P19-24_A8+_W7-8,24,0.01568627,0.8745098,genesis,verse
bucket_PAW,7,P13-15_A6-7_W7-8,22,0.01437908,0.88888889,genesis,verse
bucket_PAW,8,P13-15_A6-7_W5-6,20,0.0130719,0.90196078,genesis,verse
bucket_PAW,9,P19-24_A8+_W13+,18,0.01176471,0.91372549,genesis,verse
bucket_PAW,10,P13-15_A5_W5-6,17,0.01111111,0.9248366,genesis,verse
bucket_PAW,11,P16-18_A8+_W9-12,16,0.01045752,0.93529412,genesis,verse
bucket_PAW,12,P19-24_A6-7_W9-12,14,0.00915033,0.94444444,genesis,verse
bucket_PAW,13,P16-18_A6-7_W5-6,11,0.00718954,0.95163399,genesis,verse
bucket_PAW,14,P16-18_A6-7_W9-12,10,0.00653595,0.95816993,genesis,verse
bucket_PAW,15,P16-18_A8+_W7-8,10,0.00653595,0.96470588,genesis,verse
bucket_PAW,16,P10-12_A5_W5-6,8,0.00522876,0.96993464,genesis,verse
bucket_PAW,17,P13-15_A5_W7-8,5,0.00326797,0.97320261,genesis,verse
bucket_PAW,18,P10-12_A6-7_W5-6,5,0.00326797,0.97647059,genesis,verse
bucket_PAW,19,P13-15_A4_W5-6,4,0.00261438,0.97908497,genesis,verse
bucket_PAW,20,P10-12_A3_W5-6,4,0.00261438,0.98169935,genesis,verse
bucket_PAW,21,P10-12_A4_W3-4,4,0.00261438,0.98431373,genesis,verse
bucket_PAW,22,P7-9_A3_W3-4,4,0.00261438,0.9869281,genesis,verse
bucket_PAW,23,P16-18_A5_W7-8,3,0.00196078,0.98888889,genesis,verse
bucket_PAW,24,P16-18_A5_W5-6,3,0.00196078,0.99084967,genesis,verse
bucket_PAW,25,P10-12_A4_W5-6,2,0.00130719,0.99215686,genesis,verse
bucket_PAW,26,P13-15_A8+_W9-12,1,0.00065359,0.99281046,genesis,verse
bucket_PAW,27,P16-18_A4_W7-8,1,0.00065359,0.99346405,genesis,verse
bucket_PAW,28,P7-9_A4_W5-6,1,0.00065359,0.99411765,genesis,verse
bucket_PAW,29,P13-15_A6-7_W9-12,1,0.00065359,0.99477124,genesis,verse
bucket_PAW,30,P13-15_A4_W7-8,1,0.00065359,0.99542484,genesis,verse
bucket_PAW,31,P7-9_A4_W3-4,1,0.00065359,0.99607843,genesis,verse
bucket_PAW,32,P19-24_A5_W7-8,1,0.00065359,0.99673203,genesis,verse
bucket_PAW,33,P19-24_A5_W5-6,1,0.00065359,0.99738562,genesis,verse
bucket_PAW,34,P25+_A6-7_W9-12,1,0.00065359,0.99803922,genesis,verse
bucket_PAW,35,P7-9_A5_W5-6,1,0.00065359,0.99869281,genesis,verse
bucket_PAW,36,P13-15_A8+_W7-8,1,0.00065359,0.99934641,genesis,verse
bucket_PAW,37,P5-6_A2_W3-4,1,0.00065359,1.0,genesis,verse
