current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
darga,tevir,183,7.746,2.61211222,17,67.09283,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
atnah,merkha,171,113.466,9.21817735,47,6.241364,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
revia,pashta,157,48.694,6.6736376,36,16.22893,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
tevir,tipeha,143,69.654,7.74663182,43,9.468115,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
atnah,pashta,129,86.278,8.9137886,47,4.792799,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
telisha_qetana,qadma,113,3.968,1.87883902,11,58.031582,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
merkha,tevir,112,59.648,7.34793033,40,7.124727,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
atnah,mahapakh,103,41.224,6.28943065,36,9.822193,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
revia,mahapakh,103,23.298,4.37715833,27,18.208617,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
qadma,mahapakh,102,19.47,4.24040825,25,19.462749,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,qadma,96,32.516,5.46969644,31,11.606494,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,mahapakh,91,42.734,5.95703084,33,8.102359,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
geresh,munah,75,34.528,5.51016696,29,7.344968,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
geresh,revia,75,9.768,2.88562466,18,22.605851,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,tevir,71,48.512,6.86966087,38,3.273524,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
munah,paseq,66,11.502,3.11663646,19,17.486159,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,revia,66,38.41,5.67400111,33,4.86253,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
revia,qadma,65,17.524,4.06527698,25,11.678417,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
atnah,qadma,58,31.702,5.33048066,32,4.933514,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
paseq,munah,53,11.742,3.29197664,21,12.532896,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
revia,tevir,53,18.784,4.17998667,24,8.185672,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
qadma,darga,52,7.302,2.51703535,16,17.758193,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
yetiv,munah,52,9.262,2.87783249,20,14.85076,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,gershayim,48,8.05,2.88307548,16,13.856731,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
telisha_gedola,qadma,47,2.322,1.55536308,11,28.725126,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
gershayim,munah,42,15.294,3.66366058,21,7.289431,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,telisha_qetana,38,8.994,2.86187783,16,10.135303,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
geresh,mahapakh,37,10.732,3.13813189,18,8.370585,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
gershayim,mahapakh,37,4.886,2.03304465,13,15.796013,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
munah,segol,36,9.87,2.79082019,17,9.362839,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
zinor,munah,36,9.458,2.82492414,16,9.395651,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
geresh,darga,34,3.928,2.04724166,14,14.689033,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
munah,zinor,34,9.348,2.86204098,16,8.613434,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
zaqef_gadol,merkha,32,8.842,2.73275904,18,8.47422,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,zaqef_gadol,32,7.006,2.4864289,15,10.052168,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
atnah,gershayim,31,7.662,2.69486188,16,8.660184,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,darga,31,15.472,3.64304262,22,4.262371,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
zinor,segol,29,0.312,0.5470416,4,52.442081,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
munah,telisha_gedola,23,9.462,2.94038224,19,4.604163,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
revia,yetiv,23,2.748,1.58161278,9,12.804651,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
zaqef_gadol,tipeha,23,10.198,2.94008234,17,4.3543,True,0.00199601,0,500,deuteronomy,control_exclude_meteg,full
atnah,munah,158,129.452,9.9015037,54,2.883198,True,0.00399202,1,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,merkha,146,119.9,10.35318196,57,2.520964,True,0.00998004,4,500,deuteronomy,control_exclude_meteg,full
atnah,darga,26,14.996,3.61692525,21,3.042363,True,0.00998004,4,500,deuteronomy,control_exclude_meteg,full
atnah,revia,49,36.612,5.82970212,32,2.12498,True,0.02195609,10,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,darga,28,21.138,4.38330729,26,1.565485,True,0.08383234,41,500,deuteronomy,control_exclude_meteg,full
munah,telisha_qetana,22,16.616,3.75296062,23,1.434601,True,0.09780439,48,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,tevir,30,35.944,5.76535712,32,-1.030986,True,0.8762475,438,500,deuteronomy,control_exclude_meteg,full
qadma,merkha,44,55.338,6.8484713,38,-1.655552,True,0.95608782,478,500,deuteronomy,control_exclude_meteg,full
darga,munah,21,29.91,4.91836157,29,-1.811579,True,0.97804391,489,500,deuteronomy,control_exclude_meteg,full
atnah,tipeha,96,132.492,10.38757621,53,-3.513043,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,munah,70,183.272,11.58941954,62,-9.773742,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,pashta,62,90.438,8.43305335,45,-3.372207,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,pashta,53,123.622,10.77177694,55,-6.556207,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
sof_pasuq,tipeha,52,138.102,10.63361385,51,-8.097153,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
munah,munah,43,257.454,13.93902712,68,-15.385148,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
munah,mahapakh,37,81.414,8.24418201,45,-5.387314,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
merkha,pashta,36,152.84,10.57952043,52,-11.043979,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
revia,munah,31,72.562,7.6513556,44,-5.431979,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,mahapakh,28,57.684,6.73787369,39,-4.405544,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
zaqef_qatan,qadma,22,44.5,6.06097937,32,-3.712271,True,1.0,500,500,deuteronomy,control_exclude_meteg,full
