current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
qadma,mahapakh,91,17.216,3.98561341,23,18.512583,True,0.00199601,0,500,exodus,control_exclude_external,full
telisha_qetana,qadma,86,2.344,1.5396119,10,54.335771,True,0.00199601,0,500,exodus,control_exclude_external,full
yetiv,munah,76,11.448,3.06497703,19,21.061169,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,qadma,70,30.018,5.12310144,30,7.804257,True,0.00199601,0,500,exodus,control_exclude_external,full
geresh,revia,64,7.618,2.74063828,16,20.57258,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,gershayim,64,13.042,3.29574876,20,15.461737,True,0.00199601,0,500,exodus,control_exclude_external,full
geresh,munah,56,29.82,5.0181634,29,5.217048,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,zinor,52,10.16,2.92360992,17,14.311075,True,0.00199601,0,500,exodus,control_exclude_external,full
geresh,mahapakh,47,9.902,3.33446147,19,11.125635,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,darga,47,29.924,4.99159855,30,3.420948,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_gadol,tipeha,46,15.02,3.51800408,21,8.80613,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,darga,44,16.428,3.85207645,22,7.157698,True,0.00199601,0,500,exodus,control_exclude_external,full
zinor,munah,41,10.152,3.00115142,19,10.278722,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_qatan,zaqef_gadol,39,9.504,2.85977983,18,10.314081,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,segol,38,10.678,3.05827109,17,8.933806,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,zaqef_gadol,37,7.46,2.63710231,16,11.201689,True,0.00199601,0,500,exodus,control_exclude_external,full
qadma,darga,37,5.706,2.35513425,14,13.287565,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,tevir,37,18.858,4.28702615,25,4.231838,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,telisha_qetana,36,11.77,3.13572408,20,7.727083,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,qadma,36,13.458,3.58244383,20,6.292353,True,0.00199601,0,500,exodus,control_exclude_external,full
zinor,segol,35,0.4,0.62991554,4,54.927999,True,0.00199601,0,500,exodus,control_exclude_external,full
gershayim,munah,33,12.784,3.3418078,20,6.04942,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,yetiv,32,2.83,1.63414837,9,17.850276,True,0.00199601,0,500,exodus,control_exclude_external,full
gershayim,mahapakh,30,4.002,1.99347533,13,13.041546,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_gadol,merkha,27,12.31,3.3562522,19,4.376906,True,0.00199601,0,500,exodus,control_exclude_external,full
telisha_gedola,qadma,26,1.12,1.06952689,6,23.262622,True,0.00199601,0,500,exodus,control_exclude_external,full
segol,munah,25,10.16,3.0523817,20,4.861777,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,yetiv,23,6.704,2.48207683,16,6.56547,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,darga,23,7.408,2.7576703,18,5.654048,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_qatan,yetiv,22,8.71,2.68483084,16,4.950033,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,munah,180,147.81,11.36522048,58,2.832325,True,0.00399202,1,500,exodus,control_exclude_external,full
meteg,zaqef_gadol,22,13.22,3.29017484,21,2.668551,True,0.01197605,5,500,exodus,control_exclude_external,full
zaqef_qatan,darga,31,21.002,4.43049145,25,2.256635,True,0.01996008,9,500,exodus,control_exclude_external,full
zaqef_qatan,tevir,70,56.182,7.09715543,40,1.946977,True,0.03792415,18,500,exodus,control_exclude_external,full
atnah,tevir,55,43.2,6.10922624,38,1.931505,True,0.03792415,18,500,exodus,control_exclude_external,full
atnah,revia,46,37.65,5.82678323,33,1.433038,True,0.09580838,47,500,exodus,control_exclude_external,full
meteg,munah,277,269.032,14.58370134,72,0.546363,True,0.30339321,151,500,exodus,control_exclude_external,full
meteg,tevir,77,78.994,8.23173657,43,-0.242233,True,0.62874251,314,500,exodus,control_exclude_external,full
atnah,pashta,93,99.222,9.15118596,47,-0.679912,True,0.77644711,388,500,exodus,control_exclude_external,full
meteg,geresh,27,30.864,4.90076923,27,-0.788448,True,0.79441118,397,500,exodus,control_exclude_external,full
geresh,meteg,26,31.196,5.40258826,30,-0.961761,True,0.85429142,427,500,exodus,control_exclude_external,full
revia,meteg,59,67.42,7.63598169,43,-1.102674,True,0.88822355,444,500,exodus,control_exclude_external,full
mahapakh,meteg,75,88.486,8.45534089,46,-1.594968,True,0.95409182,477,500,exodus,control_exclude_external,full
darga,meteg,22,29.636,5.04285284,29,-1.514222,True,0.95608782,478,500,exodus,control_exclude_external,full
qadma,merkha,37,49.454,6.37221266,36,-1.954423,True,0.9740519,487,500,exodus,control_exclude_external,full
atnah,tipeha,144,173.794,11.77611642,64,-2.530036,True,0.99600798,498,500,exodus,control_exclude_external,full
meteg,tipeha,205,316.064,15.85201807,79,-7.0063,True,1.0,500,500,exodus,control_exclude_external,full
meteg,meteg,133,279.844,14.40453558,70,-10.194289,True,1.0,500,500,exodus,control_exclude_external,full
meteg,zaqef_qatan,133,199.442,12.02446721,58,-5.525567,True,1.0,500,500,exodus,control_exclude_external,full
munah,meteg,103,270.388,14.9777877,72,-11.175749,True,1.0,500,500,exodus,control_exclude_external,full
pashta,meteg,97,179.434,12.32954498,62,-6.685892,True,1.0,500,500,exodus,control_exclude_external,full
munah,munah,92,257.598,13.60965987,68,-12.167681,True,1.0,500,500,exodus,control_exclude_external,full
atnah,meteg,90,154.126,11.00546976,57,-5.826739,True,1.0,500,500,exodus,control_exclude_external,full
zaqef_qatan,meteg,84,197.942,12.17419641,61,-9.359304,True,1.0,500,500,exodus,control_exclude_external,full
zaqef_qatan,munah,80,190.42,12.73829377,67,-8.668351,True,1.0,500,500,exodus,control_exclude_external,full
zaqef_qatan,pashta,64,127.974,11.16344791,57,-5.730667,True,1.0,500,500,exodus,control_exclude_external,full
meteg,atnah,48,154.09,10.69666946,55,-9.91804,True,1.0,500,500,exodus,control_exclude_external,full
merkha,pashta,26,161.458,10.85356327,59,-12.48051,True,1.0,500,500,exodus,control_exclude_external,full
munah,mahapakh,23,84.564,8.56648547,47,-7.186611,True,1.0,500,500,exodus,control_exclude_external,full
qadma,zaqef_qatan,22,38.608,5.95594514,33,-2.788474,True,1.0,500,500,exodus,control_exclude_external,full
revia,munah,20,65.892,7.70604323,41,-5.955326,True,1.0,500,500,exodus,control_exclude_external,full
tevir,meteg,20,78.746,8.29911046,46,-7.07859,True,1.0,500,500,exodus,control_exclude_external,full
