scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7222222222222222,0.49544444444444447,0.22677777777777774,1.4577259475218658,0.11678930062613074,1.9417684373652109,0.04790419161676647,0.9860279441117764,0.09580838323353294
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.009932036863301907,-0.00021336319020822552,0.010145400053510133,-46.54990794620679,0.004485233054415219,2.2619560523222093,0.013972055888223553,0.9880239520958084,0.027944111776447105
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.7333333333333333,0.4986666666666667,0.23466666666666658,1.4705882352941175,0.12658945014845782,1.8537616396268501,0.05189620758483034,0.9840319361277445,0.10379241516966067
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.04599075282895565,-2.153169866613658e-05,0.04601228452762179,-2135.955622548555,0.00938846796258285,4.900936415930785,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.8,0.49439999999999995,0.3056000000000001,1.6181229773462786,0.12477435633975435,2.449221209908441,0.013972055888223553,0.9960079840319361,0.027944111776447105
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.01861371997536096,-3.87723279354868e-05,0.018652492303296447,-480.0774409607876,0.007339806552669202,2.541278461421202,0.011976047904191617,0.9900199600798403,0.023952095808383235
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6,0.4908,0.10919999999999996,1.2224938875305622,0.13000779463811646,0.8399496376656793,0.27944111776447106,0.8562874251497006,0.5588822355289421
exodus,verse,exploratory,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.017224924313269552,-0.000371887501198937,0.01759681181446849,-46.31756716140689,0.005373115591802991,3.2749736189025,0.003992015968063872,0.998003992015968,0.007984031936127744
leviticus,minor,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.49839999999999995,0.2016,1.404494382022472,0.1578525894624475,1.2771409115715509,0.17964071856287425,0.9600798403193613,0.3592814371257485
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.03431947141915451,-0.00014382550578493906,0.03446329692493945,-238.61881264976807,0.01102866979451574,3.1248824715086783,0.003992015968063872,0.998003992015968,0.007984031936127744
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.6,0.4998,0.10019999999999996,1.2004801920768307,0.16266517758881277,0.6159892454258825,0.3872255489021956,0.8183632734530938,0.7744510978043913
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.029106225421077797,-8.881263895298033e-05,0.02919503806003078,-327.7261633503242,0.008053544311521907,3.625116710199573,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,500,0.5,0.4952,0.0048000000000000265,1.0096930533117934,0.1672631459706531,0.028697295941343848,0.6067864271457086,0.6187624750499002,1.0
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.0028000163591394914,-0.00022412883375257843,0.0030241451928920697,-12.492887738980079,0.006456524901042069,0.4683858947719661,0.3213572854291417,0.6806387225548902,0.6427145708582834
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.49842857142857144,0.35871428571428565,1.7196904557179706,0.1331240789946104,2.694586046516862,0.003992015968063872,1.0,0.007984031936127744
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.053491659922423856,-4.961065190688599e-05,0.053541270574330745,-1078.2293291130725,0.00933099234989504,5.738003908548163,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4928571428571428,0.36428571428571427,1.7391304347826086,0.13018824674999174,2.798145941586216,0.007984031936127744,1.0,0.015968063872255488
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.04901590740355807,-0.0005107404222588146,0.04952664782581689,-95.97029188874258,0.007395936541703932,6.6964673840220055,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.48557142857142854,0.37157142857142855,1.7652250661959399,0.13962771200296764,2.661158184440716,0.011976047904191617,1.0,0.023952095808383235
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.02690831406769624,-0.0002922834920971102,0.02720059755979335,-92.06238051499687,0.005611312524053436,4.847457246980158,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.4949230769230769,0.27430769230769236,1.5542430836182781,0.13103240486330225,2.093434006602108,0.041916167664670656,0.998003992015968,0.08383233532934131
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.026373388514782492,-0.0002601789789089841,0.026633567493691477,-101.36633107476541,0.010322502353664097,2.5801464200429627,0.00998003992015968,0.9920159680638723,0.01996007984031936
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6153846153846154,0.494,0.12138461538461542,1.2457178449081283,0.14316614257113386,0.8478583916885515,0.2754491017964072,0.872255489021956,0.5508982035928144
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.014307752234830856,-0.00039777243478853776,0.014705524669619394,-35.9696926772643,0.0076756174022048354,1.9158751536254537,0.031936127744510975,0.9700598802395209,0.06387225548902195
deuteronomy,verse,exploratory,positive_block_difference_share,13,run_preserving_circular_translation,500,0.8461538461538461,0.488,0.35815384615384616,1.733921815889029,0.13883846132536642,2.5796443055827054,0.015968063872255488,0.9960079840319361,0.031936127744510975
deuteronomy,verse,exploratory,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.012259225259890552,-0.00044657917114806627,0.012705804431038619,-27.451404032961324,0.005461256956098096,2.326534812988645,0.011976047904191617,0.9900199600798403,0.023952095808383235
