scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.03489136436972004,-0.0001912276192572279,0.03508259198897727,-182.45985859807348,0.010581755900455484,3.3153847356720036,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.6,0.4972,0.1028,1.2067578439259856,0.158846340845485,0.6471663083507659,0.37325349301397204,0.8383233532934131,0.7465069860279441
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.0320722767068428,-0.0002823051566004062,0.032354581863443206,-113.60854010980773,0.008387418412379376,3.857513751274122,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,500,0.6,0.4904,0.10959999999999998,1.2234910277324633,0.15996199548642795,0.6851627454803728,0.3532934131736527,0.8163672654690619,0.7065868263473054
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.0029356437435913707,-0.00020835445457462396,0.0031439981981659947,-14.089661531762184,0.006275714902865644,0.5009784935785353,0.2874251497005988,0.7145708582834331,0.5748502994011976
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4917142857142857,0.3654285714285714,1.7431725740848343,0.13229805557983113,2.7621613169368535,0.005988023952095809,1.0,0.011976047904191617
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.05156944738875338,0.0001020860529517817,0.0514673613358016,505.15663891042175,0.00896623594995324,5.740130153062725,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.48428571428571426,0.37285714285714283,1.7699115044247788,0.13400426432447163,2.782427445400723,0.003992015968063872,1.0,0.007984031936127744
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.050812635801074646,-0.0003048834492984752,0.05111751925037312,-166.6624932182856,0.007190988496495604,7.108552499462946,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.48942857142857144,0.36771428571428566,1.7513134851138352,0.1395710630204308,2.6346026014035493,0.005988023952095809,1.0,0.011976047904191617
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.026293403238126754,-0.00022536721749451017,0.026518770455621263,-116.6691568118919,0.005504157922955652,4.817952323828142,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.49753846153846154,0.27169230769230773,1.5460729746444033,0.13528352869471832,2.008317718451966,0.04790419161676647,0.9900199600798403,0.09580838323353294
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.026149746282219666,-0.0004725540677710421,0.026622300349990708,-55.33704620418064,0.00973624622786921,2.7343495354284024,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6153846153846154,0.49215384615384616,0.12323076923076925,1.2503907471084714,0.1299885293073173,0.9480126430188972,0.2654690618762475,0.8882235528942116,0.530938123752495
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.013135103042503399,-0.0006856459524689536,0.013820748994972352,-19.1572676761308,0.00709850068248663,1.9469955154150798,0.029940119760479042,0.9720558882235529,0.059880239520958084
deuteronomy,verse,exploratory,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6923076923076923,0.48846153846153845,0.20384615384615384,1.4173228346456692,0.13827979525276976,1.4741571859687201,0.11177644710578842,0.9520958083832335,0.22355289421157684
deuteronomy,verse,exploratory,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.011551943227602515,-0.0004659297839345402,0.012017873011537056,-24.793313554785502,0.00535458111927846,2.244409552087706,0.013972055888223553,0.9920159680638723,0.027944111776447105
