measure,value,count,share,cum_share,level,book,run_label
pulse_count,49,14,0.01161826,0.93278008,verse,exodus,main
pulse_count,50,12,0.00995851,0.94273859,verse,exodus,main
pulse_count,51,9,0.00746888,0.95020747,verse,exodus,main
pulse_count,52,5,0.00414938,0.95435685,verse,exodus,main
pulse_count,53,8,0.006639,0.96099585,verse,exodus,main
pulse_count,54,11,0.00912863,0.97012448,verse,exodus,main
pulse_count,55,4,0.0033195,0.97344398,verse,exodus,main
pulse_count,56,7,0.00580913,0.97925311,verse,exodus,main
pulse_count,57,2,0.00165975,0.98091286,verse,exodus,main
pulse_count,58,1,0.00082988,0.98174274,verse,exodus,main
pulse_count,59,1,0.00082988,0.98257261,verse,exodus,main
pulse_count,60,1,0.00082988,0.98340249,verse,exodus,main
pulse_count,61,1,0.00082988,0.98423237,verse,exodus,main
pulse_count,62,2,0.00165975,0.98589212,verse,exodus,main
pulse_count,64,2,0.00165975,0.98755187,verse,exodus,main
pulse_count,65,2,0.00165975,0.98921162,verse,exodus,main
pulse_count,66,2,0.00165975,0.99087137,verse,exodus,main
pulse_count,67,1,0.00082988,0.99170124,verse,exodus,main
pulse_count,68,3,0.00248963,0.99419087,verse,exodus,main
pulse_count,69,1,0.00082988,0.99502075,verse,exodus,main
pulse_count,71,1,0.00082988,0.99585062,verse,exodus,main
pulse_count,77,1,0.00082988,0.9966805,verse,exodus,main
pulse_count,80,2,0.00165975,0.99834025,verse,exodus,main
pulse_count,>80,2,0.00165975,1.0,verse,exodus,main
accent_count,2,3,0.00248963,0.00248963,verse,exodus,main
accent_count,3,3,0.00248963,0.00497925,verse,exodus,main
accent_count,4,27,0.02240664,0.02738589,verse,exodus,main
accent_count,5,44,0.03651452,0.06390041,verse,exodus,main
accent_count,6,48,0.03983402,0.10373444,verse,exodus,main
accent_count,7,67,0.05560166,0.1593361,verse,exodus,main
accent_count,8,80,0.06639004,0.22572614,verse,exodus,main
accent_count,9,97,0.08049793,0.30622407,verse,exodus,main
accent_count,10,100,0.08298755,0.38921162,verse,exodus,main
accent_count,11,108,0.08962656,0.47883817,verse,exodus,main
accent_count,12,107,0.08879668,0.56763485,verse,exodus,main
accent_count,13,98,0.0813278,0.64896266,verse,exodus,main
accent_count,14,80,0.06639004,0.7153527,verse,exodus,main
accent_count,15,67,0.05560166,0.77095436,verse,exodus,main
accent_count,16,76,0.06307054,0.8340249,verse,exodus,main
accent_count,17,48,0.03983402,0.87385892,verse,exodus,main
accent_count,18,40,0.03319502,0.90705394,verse,exodus,main
accent_count,19,36,0.02987552,0.93692946,verse,exodus,main
accent_count,20,23,0.01908714,0.9560166,verse,exodus,main
accent_count,21,19,0.01576763,0.97178423,verse,exodus,main
accent_count,22,11,0.00912863,0.98091286,verse,exodus,main
accent_count,23,8,0.006639,0.98755187,verse,exodus,main
accent_count,24,4,0.0033195,0.99087137,verse,exodus,main
accent_count,25,4,0.0033195,0.99419087,verse,exodus,main
accent_count,>25,7,0.00580913,1.0,verse,exodus,main
word_count,1,7,0.00297872,0.00297872,major,exodus,main
word_count,2,92,0.03914894,0.04212766,major,exodus,main
word_count,3,201,0.08553191,0.12765957,major,exodus,main
word_count,4,294,0.12510638,0.25276596,major,exodus,main
word_count,5,351,0.1493617,0.40212766,major,exodus,main
word_count,6,254,0.10808511,0.51021277,major,exodus,main
word_count,7,258,0.10978723,0.62,major,exodus,main
word_count,8,212,0.09021277,0.71021277,major,exodus,main
word_count,9,164,0.06978723,0.78,major,exodus,main
word_count,10,140,0.05957447,0.83957447,major,exodus,main
word_count,11,114,0.04851064,0.88808511,major,exodus,main
word_count,12,64,0.02723404,0.91531915,major,exodus,main
word_count,13,59,0.02510638,0.94042553,major,exodus,main
word_count,14,44,0.0187234,0.95914894,major,exodus,main
word_count,15,22,0.0093617,0.96851064,major,exodus,main
word_count,16,28,0.01191489,0.98042553,major,exodus,main
word_count,17,15,0.00638298,0.98680851,major,exodus,main
word_count,18,7,0.00297872,0.98978723,major,exodus,main
word_count,19,10,0.00425532,0.99404255,major,exodus,main
word_count,20,5,0.00212766,0.99617021,major,exodus,main
word_count,21,2,0.00085106,0.99702128,major,exodus,main
word_count,23,2,0.00085106,0.99787234,major,exodus,main
word_count,24,1,0.00042553,0.99829787,major,exodus,main
word_count,25,1,0.00042553,0.9987234,major,exodus,main
word_count,26,2,0.00085106,0.99957447,major,exodus,main
word_count,31,1,0.00042553,1.0,major,exodus,main
pulse_count,2,2,0.00085106,0.00085106,major,exodus,main
pulse_count,3,10,0.00425532,0.00510638,major,exodus,main
pulse_count,4,17,0.00723404,0.01234043,major,exodus,main
pulse_count,5,51,0.02170213,0.03404255,major,exodus,main
pulse_count,6,80,0.03404255,0.06808511,major,exodus,main
pulse_count,7,104,0.04425532,0.11234043,major,exodus,main
pulse_count,8,124,0.05276596,0.16510638,major,exodus,main
pulse_count,9,135,0.05744681,0.22255319,major,exodus,main
pulse_count,10,138,0.0587234,0.2812766,major,exodus,main
pulse_count,11,145,0.06170213,0.34297872,major,exodus,main
pulse_count,12,139,0.05914894,0.40212766,major,exodus,main
pulse_count,13,135,0.05744681,0.45957447,major,exodus,main
pulse_count,14,121,0.05148936,0.51106383,major,exodus,main
pulse_count,15,107,0.04553191,0.55659574,major,exodus,main
pulse_count,16,107,0.04553191,0.60212766,major,exodus,main
pulse_count,17,106,0.04510638,0.64723404,major,exodus,main
pulse_count,18,90,0.03829787,0.68553191,major,exodus,main
pulse_count,19,91,0.0387234,0.72425532,major,exodus,main
pulse_count,20,87,0.03702128,0.7612766,major,exodus,main
pulse_count,21,71,0.03021277,0.79148936,major,exodus,main
pulse_count,22,69,0.0293617,0.82085106,major,exodus,main
pulse_count,23,45,0.01914894,0.84,major,exodus,main
pulse_count,24,57,0.02425532,0.86425532,major,exodus,main
pulse_count,25,41,0.01744681,0.88170213,major,exodus,main
pulse_count,26,36,0.01531915,0.89702128,major,exodus,main
pulse_count,27,27,0.01148936,0.90851064,major,exodus,main
pulse_count,28,31,0.01319149,0.92170213,major,exodus,main
pulse_count,29,22,0.0093617,0.93106383,major,exodus,main
pulse_count,30,18,0.00765957,0.9387234,major,exodus,main
pulse_count,31,21,0.00893617,0.94765957,major,exodus,main
pulse_count,32,17,0.00723404,0.95489362,major,exodus,main
pulse_count,33,13,0.00553191,0.96042553,major,exodus,main
pulse_count,34,12,0.00510638,0.96553191,major,exodus,main
pulse_count,35,11,0.00468085,0.97021277,major,exodus,main
pulse_count,36,8,0.00340426,0.97361702,major,exodus,main
pulse_count,37,10,0.00425532,0.97787234,major,exodus,main
pulse_count,38,8,0.00340426,0.9812766,major,exodus,main
pulse_count,39,15,0.00638298,0.98765957,major,exodus,main
pulse_count,40,7,0.00297872,0.9906383,major,exodus,main
pulse_count,41,2,0.00085106,0.99148936,major,exodus,main
pulse_count,42,4,0.00170213,0.99319149,major,exodus,main
pulse_count,43,2,0.00085106,0.99404255,major,exodus,main
pulse_count,44,1,0.00042553,0.99446809,major,exodus,main
pulse_count,45,2,0.00085106,0.99531915,major,exodus,main
pulse_count,46,1,0.00042553,0.99574468,major,exodus,main
pulse_count,48,1,0.00042553,0.99617021,major,exodus,main
pulse_count,49,1,0.00042553,0.99659574,major,exodus,main
pulse_count,51,1,0.00042553,0.99702128,major,exodus,main
pulse_count,52,3,0.0012766,0.99829787,major,exodus,main
pulse_count,53,1,0.00042553,0.9987234,major,exodus,main
pulse_count,54,1,0.00042553,0.99914894,major,exodus,main
pulse_count,60,1,0.00042553,0.99957447,major,exodus,main
pulse_count,69,1,0.00042553,1.0,major,exodus,main
accent_count,1,7,0.00297872,0.00297872,major,exodus,main
accent_count,2,143,0.06085106,0.06382979,major,exodus,main
accent_count,3,277,0.11787234,0.18170213,major,exodus,main
accent_count,4,397,0.16893617,0.3506383,major,exodus,main
accent_count,5,324,0.13787234,0.48851064,major,exodus,main
accent_count,6,292,0.12425532,0.61276596,major,exodus,main
accent_count,7,249,0.10595745,0.7187234,major,exodus,main
accent_count,8,190,0.08085106,0.79957447,major,exodus,main
accent_count,9,128,0.05446809,0.85404255,major,exodus,main
accent_count,10,99,0.04212766,0.89617021,major,exodus,main
accent_count,11,88,0.03744681,0.93361702,major,exodus,main
accent_count,12,49,0.02085106,0.95446809,major,exodus,main
accent_count,13,33,0.01404255,0.96851064,major,exodus,main
accent_count,14,35,0.01489362,0.98340426,major,exodus,main
accent_count,15,14,0.00595745,0.9893617,major,exodus,main
accent_count,16,7,0.00297872,0.99234043,major,exodus,main
accent_count,17,6,0.00255319,0.99489362,major,exodus,main
accent_count,18,5,0.00212766,0.99702128,major,exodus,main
accent_count,19,3,0.0012766,0.99829787,major,exodus,main
accent_count,21,1,0.00042553,0.9987234,major,exodus,main
accent_count,23,2,0.00085106,0.99957447,major,exodus,main
accent_count,24,1,0.00042553,1.0,major,exodus,main
word_count,1,290,0.06431581,0.06431581,minor,exodus,main
word_count,2,821,0.18208028,0.2463961,minor,exodus,main
word_count,3,1232,0.27323132,0.51962741,minor,exodus,main
word_count,4,979,0.21712131,0.73674872,minor,exodus,main
word_count,5,593,0.13151475,0.86826347,minor,exodus,main
word_count,6,289,0.06409403,0.93235751,minor,exodus,main
word_count,7,162,0.03592814,0.96828565,minor,exodus,main
word_count,8,63,0.01397206,0.98225771,minor,exodus,main
word_count,9,34,0.00754047,0.98979818,minor,exodus,main
word_count,10,22,0.00487913,0.99467731,minor,exodus,main
word_count,11,9,0.00199601,0.99667332,minor,exodus,main
word_count,12,6,0.00133067,0.99800399,minor,exodus,main
word_count,13,4,0.00088711,0.99889111,minor,exodus,main
word_count,14,4,0.00088711,0.99977822,minor,exodus,main
word_count,15,1,0.00022178,1.0,minor,exodus,main
pulse_count,1,35,0.00776225,0.00776225,minor,exodus,main
pulse_count,2,99,0.02195609,0.02971834,minor,exodus,main
pulse_count,3,186,0.04125083,0.07096917,minor,exodus,main
pulse_count,4,217,0.04812597,0.11909514,minor,exodus,main
pulse_count,5,428,0.09492127,0.21401641,minor,exodus,main
pulse_count,6,574,0.12730095,0.34131737,minor,exodus,main
pulse_count,7,623,0.13816811,0.47948547,minor,exodus,main
pulse_count,8,540,0.11976048,0.59924595,minor,exodus,main
pulse_count,9,446,0.09891328,0.69815924,minor,exodus,main
pulse_count,10,328,0.0727434,0.77090264,minor,exodus,main
pulse_count,11,279,0.06187625,0.83277889,minor,exodus,main
pulse_count,12,191,0.04235972,0.87513861,minor,exodus,main
pulse_count,13,138,0.03060546,0.90574407,minor,exodus,main
pulse_count,14,124,0.02750055,0.93324462,minor,exodus,main
pulse_count,15,79,0.01752051,0.95076514,minor,exodus,main
pulse_count,16,63,0.01397206,0.96473719,minor,exodus,main
pulse_count,17,41,0.00909293,0.97383012,minor,exodus,main
pulse_count,18,26,0.00576625,0.97959636,minor,exodus,main
pulse_count,19,18,0.00399202,0.98358838,minor,exodus,main
pulse_count,20,16,0.00354846,0.98713684,minor,exodus,main
pulse_count,21,16,0.00354846,0.9906853,minor,exodus,main
pulse_count,22,11,0.00243957,0.99312486,minor,exodus,main
pulse_count,23,6,0.00133067,0.99445553,minor,exodus,main
pulse_count,24,5,0.00110889,0.99556443,minor,exodus,main
pulse_count,25,7,0.00155245,0.99711688,minor,exodus,main
pulse_count,26,3,0.00066534,0.99778221,minor,exodus,main
pulse_count,27,1,0.00022178,0.99800399,minor,exodus,main
pulse_count,28,2,0.00044356,0.99844755,minor,exodus,main
pulse_count,29,3,0.00066534,0.99911289,minor,exodus,main
pulse_count,32,2,0.00044356,0.99955644,minor,exodus,main
pulse_count,33,1,0.00022178,0.99977822,minor,exodus,main
pulse_count,35,1,0.00022178,1.0,minor,exodus,main
accent_count,1,324,0.07185629,0.07185629,minor,exodus,main
accent_count,2,1118,0.24794855,0.31980483,minor,exodus,main
accent_count,3,1494,0.33133733,0.65114216,minor,exodus,main
accent_count,4,876,0.19427811,0.84542027,minor,exodus,main
accent_count,5,374,0.08294522,0.92836549,minor,exodus,main
accent_count,6,177,0.03925482,0.96762031,minor,exodus,main
accent_count,7,86,0.01907297,0.98669328,minor,exodus,main
accent_count,8,23,0.00510091,0.99179419,minor,exodus,main
accent_count,9,23,0.00510091,0.9968951,minor,exodus,main
accent_count,10,5,0.00110889,0.99800399,minor,exodus,main
accent_count,11,5,0.00110889,0.99911289,minor,exodus,main
accent_count,12,2,0.00044356,0.99955644,minor,exodus,main
accent_count,13,2,0.00044356,1.0,minor,exodus,main
