current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
atnah,revia,63,43.436,6.48924845,36,3.014833,True,0.00796813,1,250,genesis,explore_k3_7_edges20,full
sof_pasuq,merkha,205,177.624,11.7938545,55,2.321209,True,0.01992032,4,250,genesis,explore_k3_7_edges20,full
atnah,darga,27,18.084,4.2555119,22,2.095165,True,0.02390438,5,250,genesis,explore_k3_7_edges20,full
atnah,tipeha,213,208.188,12.15597495,59,0.395855,True,0.3625498,90,250,genesis,explore_k3_7_edges20,full
atnah,tevir,46,44.424,6.47796884,35,0.243286,True,0.44223108,110,250,genesis,explore_k3_7_edges20,full
atnah,pashta,121,120.26,10.16729539,47,0.072782,True,0.5059761,126,250,genesis,explore_k3_7_edges20,full
zaqef_qatan,darga,22,22.872,4.80541194,25,-0.181462,True,0.62549801,156,250,genesis,explore_k3_7_edges20,full
revia,meteg,65,78.568,8.6714562,41,-1.564674,True,0.96414343,241,250,genesis,explore_k3_7_edges20,full
mahapakh,meteg,87,103.824,8.80494932,41,-1.910744,True,0.96812749,242,250,genesis,explore_k3_7_edges20,full
darga,meteg,22,32.804,5.16296512,27,-2.092596,True,0.98804781,247,250,genesis,explore_k3_7_edges20,full
qadma,zaqef_qatan,28,41.428,5.79890725,31,-2.315609,True,0.99203187,248,250,genesis,explore_k3_7_edges20,full
geresh,meteg,21,31.212,4.98260589,26,-2.04953,True,0.99601594,249,250,genesis,explore_k3_7_edges20,full
meteg,tipeha,194,384.992,16.29176548,70,-11.723223,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,pashta,191,221.592,12.98166517,60,-2.356554,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,merkha,156,310.712,16.65854388,69,-9.287246,True,1.0,250,250,genesis,explore_k3_7_edges20,full
atnah,meteg,150,190.58,13.08435713,56,-3.101413,True,1.0,250,250,genesis,explore_k3_7_edges20,full
sof_pasuq,meteg,143,198.06,12.48904741,58,-4.408663,True,1.0,250,250,genesis,explore_k3_7_edges20,full
zaqef_qatan,meteg,135,242.544,13.69020639,57,-7.855543,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,zaqef_qatan,124,242.428,13.90605369,63,-8.516291,True,1.0,250,250,genesis,explore_k3_7_edges20,full
munah,meteg,114,311.468,16.62318553,70,-11.879071,True,1.0,250,250,genesis,explore_k3_7_edges20,full
zaqef_qatan,munah,112,216.468,12.5810216,59,-8.303618,True,1.0,250,250,genesis,explore_k3_7_edges20,full
sof_pasuq,tipeha,100,218.088,12.96056174,58,-9.111333,True,1.0,250,250,genesis,explore_k3_7_edges20,full
sof_pasuq,pashta,98,124.036,9.67476658,44,-2.691124,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,munah,93,311.252,14.14768972,58,-15.426688,True,1.0,250,250,genesis,explore_k3_7_edges20,full
pashta,meteg,93,219.252,14.32064312,56,-8.816085,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,meteg,87,347.568,17.50196134,73,-14.887931,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,atnah,70,190.34,11.74838278,54,-10.243112,True,1.0,250,250,genesis,explore_k3_7_edges20,full
zaqef_qatan,pashta,65,153.364,10.34386224,48,-8.542651,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,mahapakh,55,103.048,8.9207632,44,-5.386086,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,revia,43,79.608,7.6219889,35,-4.802946,True,1.0,250,250,genesis,explore_k3_7_edges20,full
meteg,tevir,41,79.876,7.93223205,36,-4.901016,True,1.0,250,250,genesis,explore_k3_7_edges20,full
zaqef_qatan,mahapakh,39,71.788,8.15604932,40,-4.020084,True,1.0,250,250,genesis,explore_k3_7_edges20,full
qadma,merkha,33,52.48,7.29702586,36,-2.669581,True,1.0,250,250,genesis,explore_k3_7_edges20,full
sof_pasuq,tevir,31,45.816,6.40454658,31,-2.313357,True,1.0,250,250,genesis,explore_k3_7_edges20,full
revia,merkha,28,70.98,7.42212583,36,-5.790794,True,1.0,250,250,genesis,explore_k3_7_edges20,full
merkha,pashta,25,196.352,12.05126666,57,-14.218588,True,1.0,250,250,genesis,explore_k3_7_edges20,full
tevir,meteg,25,81.096,8.41534647,39,-6.665917,True,1.0,250,250,genesis,explore_k3_7_edges20,full
munah,mahapakh,24,92.208,8.76905475,40,-7.778261,True,1.0,250,250,genesis,explore_k3_7_edges20,full
revia,munah,24,70.456,7.313962,37,-6.351687,True,1.0,250,250,genesis,explore_k3_7_edges20,full
munah,munah,21,277.436,14.19195371,60,-18.069112,True,1.0,250,250,genesis,explore_k3_7_edges20,full
qadma,meteg,21,60.0,6.598649,32,-5.910301,True,1.0,250,250,genesis,explore_k3_7_edges20,full
