measure,value,count,share,cum_share,level,book,run_label
pulse_count,7,386,0.12540611,0.45484081,minor,leviticus,explore_ngram500
pulse_count,8,338,0.10981157,0.56465237,minor,leviticus,explore_ngram500
pulse_count,9,348,0.11306043,0.6777128,minor,leviticus,explore_ngram500
pulse_count,10,229,0.07439896,0.75211176,minor,leviticus,explore_ngram500
pulse_count,11,200,0.06497726,0.81708902,minor,leviticus,explore_ngram500
pulse_count,12,134,0.04353476,0.86062378,minor,leviticus,explore_ngram500
pulse_count,13,113,0.03671215,0.89733593,minor,leviticus,explore_ngram500
pulse_count,14,80,0.0259909,0.92332684,minor,leviticus,explore_ngram500
pulse_count,15,44,0.014295,0.93762183,minor,leviticus,explore_ngram500
pulse_count,16,52,0.01689409,0.95451592,minor,leviticus,explore_ngram500
pulse_count,17,35,0.01137102,0.96588694,minor,leviticus,explore_ngram500
pulse_count,18,32,0.01039636,0.9762833,minor,leviticus,explore_ngram500
pulse_count,19,15,0.00487329,0.9811566,minor,leviticus,explore_ngram500
pulse_count,20,19,0.00617284,0.98732943,minor,leviticus,explore_ngram500
pulse_count,21,13,0.00422352,0.99155296,minor,leviticus,explore_ngram500
pulse_count,22,8,0.00259909,0.99415205,minor,leviticus,explore_ngram500
pulse_count,23,5,0.00162443,0.99577648,minor,leviticus,explore_ngram500
pulse_count,24,2,0.00064977,0.99642625,minor,leviticus,explore_ngram500
pulse_count,25,5,0.00162443,0.99805068,minor,leviticus,explore_ngram500
pulse_count,26,2,0.00064977,0.99870045,minor,leviticus,explore_ngram500
pulse_count,27,1,0.00032489,0.99902534,minor,leviticus,explore_ngram500
pulse_count,32,1,0.00032489,0.99935023,minor,leviticus,explore_ngram500
pulse_count,33,2,0.00064977,1.0,minor,leviticus,explore_ngram500
accent_count,1,176,0.05717999,0.05717999,minor,leviticus,explore_ngram500
accent_count,2,746,0.24236517,0.29954516,minor,leviticus,explore_ngram500
accent_count,3,1010,0.32813515,0.62768031,minor,leviticus,explore_ngram500
accent_count,4,592,0.19233268,0.820013,minor,leviticus,explore_ngram500
accent_count,5,302,0.09811566,0.91812865,minor,leviticus,explore_ngram500
accent_count,6,123,0.03996101,0.95808967,minor,leviticus,explore_ngram500
accent_count,7,66,0.0214425,0.97953216,minor,leviticus,explore_ngram500
accent_count,8,32,0.01039636,0.98992853,minor,leviticus,explore_ngram500
accent_count,9,16,0.00519818,0.99512671,minor,leviticus,explore_ngram500
accent_count,10,9,0.00292398,0.99805068,minor,leviticus,explore_ngram500
accent_count,11,4,0.00129955,0.99935023,minor,leviticus,explore_ngram500
accent_count,13,1,0.00032489,0.99967511,minor,leviticus,explore_ngram500
accent_count,14,1,0.00032489,1.0,minor,leviticus,explore_ngram500
word_count,3,2,0.00155763,0.00155763,verse,numbers,explore_ngram500
word_count,4,41,0.03193146,0.0334891,verse,numbers,explore_ngram500
word_count,5,75,0.05841121,0.09190031,verse,numbers,explore_ngram500
word_count,6,54,0.04205607,0.13395639,verse,numbers,explore_ngram500
word_count,7,68,0.0529595,0.18691589,verse,numbers,explore_ngram500
word_count,8,77,0.05996885,0.24688474,verse,numbers,explore_ngram500
word_count,9,89,0.06931464,0.31619938,verse,numbers,explore_ngram500
word_count,10,86,0.06697819,0.38317757,verse,numbers,explore_ngram500
word_count,11,99,0.0771028,0.46028037,verse,numbers,explore_ngram500
word_count,12,69,0.05373832,0.51401869,verse,numbers,explore_ngram500
word_count,13,88,0.06853583,0.58255452,verse,numbers,explore_ngram500
word_count,14,80,0.0623053,0.64485981,verse,numbers,explore_ngram500
word_count,15,70,0.05451713,0.69937695,verse,numbers,explore_ngram500
word_count,16,61,0.04750779,0.74688474,verse,numbers,explore_ngram500
word_count,17,64,0.04984424,0.79672897,verse,numbers,explore_ngram500
word_count,18,48,0.03738318,0.83411215,verse,numbers,explore_ngram500
word_count,19,45,0.03504673,0.86915888,verse,numbers,explore_ngram500
word_count,20,54,0.04205607,0.91121495,verse,numbers,explore_ngram500
word_count,21,27,0.02102804,0.93224299,verse,numbers,explore_ngram500
word_count,22,21,0.01635514,0.94859813,verse,numbers,explore_ngram500
word_count,23,16,0.01246106,0.96105919,verse,numbers,explore_ngram500
word_count,24,16,0.01246106,0.97352025,verse,numbers,explore_ngram500
word_count,25,12,0.00934579,0.98286604,verse,numbers,explore_ngram500
word_count,26,7,0.00545171,0.98831776,verse,numbers,explore_ngram500
word_count,27,4,0.00311526,0.99143302,verse,numbers,explore_ngram500
word_count,28,6,0.0046729,0.99610592,verse,numbers,explore_ngram500
word_count,29,1,0.00077882,0.99688474,verse,numbers,explore_ngram500
word_count,30,4,0.00311526,1.0,verse,numbers,explore_ngram500
pulse_count,7,4,0.00311526,0.00311526,verse,numbers,explore_ngram500
pulse_count,8,14,0.01090343,0.01401869,verse,numbers,explore_ngram500
pulse_count,9,2,0.00155763,0.01557632,verse,numbers,explore_ngram500
pulse_count,10,10,0.00778816,0.02336449,verse,numbers,explore_ngram500
pulse_count,11,51,0.03971963,0.06308411,verse,numbers,explore_ngram500
pulse_count,12,10,0.00778816,0.07087227,verse,numbers,explore_ngram500
pulse_count,13,23,0.01791277,0.08878505,verse,numbers,explore_ngram500
pulse_count,14,17,0.01323988,0.10202492,verse,numbers,explore_ngram500
pulse_count,15,33,0.02570093,0.12772586,verse,numbers,explore_ngram500
pulse_count,16,30,0.02336449,0.15109034,verse,numbers,explore_ngram500
pulse_count,17,34,0.02647975,0.17757009,verse,numbers,explore_ngram500
pulse_count,18,42,0.03271028,0.21028037,verse,numbers,explore_ngram500
pulse_count,19,40,0.03115265,0.24143302,verse,numbers,explore_ngram500
pulse_count,20,53,0.04127726,0.28271028,verse,numbers,explore_ngram500
pulse_count,21,38,0.02959502,0.3123053,verse,numbers,explore_ngram500
pulse_count,22,40,0.03115265,0.34345794,verse,numbers,explore_ngram500
pulse_count,23,44,0.03426791,0.37772586,verse,numbers,explore_ngram500
pulse_count,24,41,0.03193146,0.40965732,verse,numbers,explore_ngram500
pulse_count,25,38,0.02959502,0.43925234,verse,numbers,explore_ngram500
pulse_count,26,29,0.02258567,0.46183801,verse,numbers,explore_ngram500
pulse_count,27,30,0.02336449,0.48520249,verse,numbers,explore_ngram500
pulse_count,28,43,0.0334891,0.51869159,verse,numbers,explore_ngram500
pulse_count,29,42,0.03271028,0.55140187,verse,numbers,explore_ngram500
pulse_count,30,38,0.02959502,0.58099688,verse,numbers,explore_ngram500
pulse_count,31,44,0.03426791,0.6152648,verse,numbers,explore_ngram500
pulse_count,32,34,0.02647975,0.64174455,verse,numbers,explore_ngram500
pulse_count,33,35,0.02725857,0.66900312,verse,numbers,explore_ngram500
pulse_count,34,30,0.02336449,0.6923676,verse,numbers,explore_ngram500
pulse_count,35,29,0.02258567,0.71495327,verse,numbers,explore_ngram500
pulse_count,36,26,0.02024922,0.73520249,verse,numbers,explore_ngram500
pulse_count,37,32,0.02492212,0.76012461,verse,numbers,explore_ngram500
pulse_count,38,31,0.0241433,0.78426791,verse,numbers,explore_ngram500
pulse_count,39,23,0.01791277,0.80218069,verse,numbers,explore_ngram500
pulse_count,40,11,0.00856698,0.81074766,verse,numbers,explore_ngram500
pulse_count,41,25,0.0194704,0.83021807,verse,numbers,explore_ngram500
pulse_count,42,27,0.02102804,0.85124611,verse,numbers,explore_ngram500
pulse_count,43,22,0.01713396,0.86838006,verse,numbers,explore_ngram500
pulse_count,44,19,0.01479751,0.88317757,verse,numbers,explore_ngram500
pulse_count,45,19,0.01479751,0.89797508,verse,numbers,explore_ngram500
pulse_count,46,20,0.01557632,0.9135514,verse,numbers,explore_ngram500
pulse_count,47,13,0.01012461,0.92367601,verse,numbers,explore_ngram500
pulse_count,48,10,0.00778816,0.93146417,verse,numbers,explore_ngram500
pulse_count,49,13,0.01012461,0.94158879,verse,numbers,explore_ngram500
pulse_count,50,17,0.01323988,0.95482866,verse,numbers,explore_ngram500
pulse_count,51,5,0.00389408,0.95872274,verse,numbers,explore_ngram500
pulse_count,52,9,0.00700935,0.96573209,verse,numbers,explore_ngram500
pulse_count,53,7,0.00545171,0.9711838,verse,numbers,explore_ngram500
pulse_count,54,4,0.00311526,0.97429907,verse,numbers,explore_ngram500
pulse_count,55,6,0.0046729,0.97897196,verse,numbers,explore_ngram500
pulse_count,56,4,0.00311526,0.98208723,verse,numbers,explore_ngram500
pulse_count,57,2,0.00155763,0.98364486,verse,numbers,explore_ngram500
pulse_count,58,5,0.00389408,0.98753894,verse,numbers,explore_ngram500
pulse_count,60,4,0.00311526,0.99065421,verse,numbers,explore_ngram500
pulse_count,61,4,0.00311526,0.99376947,verse,numbers,explore_ngram500
pulse_count,62,2,0.00155763,0.9953271,verse,numbers,explore_ngram500
pulse_count,63,2,0.00155763,0.99688474,verse,numbers,explore_ngram500
pulse_count,64,4,0.00311526,1.0,verse,numbers,explore_ngram500
accent_count,2,1,0.00077882,0.00077882,verse,numbers,explore_ngram500
accent_count,3,23,0.01791277,0.01869159,verse,numbers,explore_ngram500
accent_count,4,76,0.05919003,0.07788162,verse,numbers,explore_ngram500
accent_count,5,34,0.02647975,0.10436137,verse,numbers,explore_ngram500
accent_count,6,80,0.0623053,0.16666667,verse,numbers,explore_ngram500
accent_count,7,100,0.07788162,0.24454829,verse,numbers,explore_ngram500
accent_count,8,101,0.07866044,0.32320872,verse,numbers,explore_ngram500
accent_count,9,106,0.08255452,0.40576324,verse,numbers,explore_ngram500
accent_count,10,96,0.07476636,0.4805296,verse,numbers,explore_ngram500
accent_count,11,81,0.06308411,0.54361371,verse,numbers,explore_ngram500
accent_count,12,109,0.08489097,0.62850467,verse,numbers,explore_ngram500
accent_count,13,84,0.06542056,0.69392523,verse,numbers,explore_ngram500
accent_count,14,65,0.05062305,0.74454829,verse,numbers,explore_ngram500
accent_count,15,67,0.05218069,0.79672897,verse,numbers,explore_ngram500
accent_count,16,66,0.05140187,0.84813084,verse,numbers,explore_ngram500
accent_count,17,44,0.03426791,0.88239875,verse,numbers,explore_ngram500
accent_count,18,50,0.03894081,0.92133956,verse,numbers,explore_ngram500
accent_count,19,24,0.01869159,0.94003115,verse,numbers,explore_ngram500
accent_count,20,34,0.02647975,0.9665109,verse,numbers,explore_ngram500
accent_count,21,17,0.01323988,0.97975078,verse,numbers,explore_ngram500
accent_count,22,10,0.00778816,0.98753894,verse,numbers,explore_ngram500
accent_count,23,5,0.00389408,0.99143302,verse,numbers,explore_ngram500
accent_count,24,5,0.00389408,0.9953271,verse,numbers,explore_ngram500
accent_count,25,1,0.00077882,0.99610592,verse,numbers,explore_ngram500
accent_count,26,2,0.00155763,0.99766355,verse,numbers,explore_ngram500
accent_count,27,2,0.00155763,0.99922118,verse,numbers,explore_ngram500
accent_count,28,1,0.00077882,1.0,verse,numbers,explore_ngram500
word_count,1,3,0.00123203,0.00123203,major,numbers,explore_ngram500
word_count,2,145,0.05954825,0.06078029,major,numbers,explore_ngram500
word_count,3,283,0.11622177,0.17700205,major,numbers,explore_ngram500
word_count,4,287,0.11786448,0.29486653,major,numbers,explore_ngram500
word_count,5,368,0.15112936,0.44599589,major,numbers,explore_ngram500
word_count,6,312,0.12813142,0.57412731,major,numbers,explore_ngram500
word_count,7,243,0.09979466,0.67392197,major,numbers,explore_ngram500
word_count,8,179,0.07351129,0.74743326,major,numbers,explore_ngram500
word_count,9,144,0.05913758,0.80657084,major,numbers,explore_ngram500
word_count,10,123,0.05051335,0.85708419,major,numbers,explore_ngram500
word_count,11,81,0.03326489,0.89034908,major,numbers,explore_ngram500
word_count,12,79,0.03244353,0.92279261,major,numbers,explore_ngram500
word_count,13,48,0.01971253,0.94250513,major,numbers,explore_ngram500
word_count,14,37,0.01519507,0.95770021,major,numbers,explore_ngram500
word_count,15,26,0.01067762,0.96837782,major,numbers,explore_ngram500
word_count,16,22,0.00903491,0.97741273,major,numbers,explore_ngram500
word_count,17,19,0.00780287,0.98521561,major,numbers,explore_ngram500
word_count,18,15,0.00616016,0.99137577,major,numbers,explore_ngram500
word_count,19,8,0.00328542,0.99466119,major,numbers,explore_ngram500
word_count,20,7,0.00287474,0.99753593,major,numbers,explore_ngram500
word_count,21,2,0.00082136,0.99835729,major,numbers,explore_ngram500
word_count,22,1,0.00041068,0.99876797,major,numbers,explore_ngram500
word_count,23,2,0.00082136,0.99958932,major,numbers,explore_ngram500
word_count,25,1,0.00041068,1.0,major,numbers,explore_ngram500
pulse_count,3,6,0.00246407,0.00246407,major,numbers,explore_ngram500
pulse_count,4,19,0.00780287,0.01026694,major,numbers,explore_ngram500
pulse_count,5,62,0.02546201,0.03572895,major,numbers,explore_ngram500
pulse_count,6,91,0.03737166,0.07310062,major,numbers,explore_ngram500
pulse_count,7,127,0.05215606,0.12525667,major,numbers,explore_ngram500
pulse_count,8,155,0.06365503,0.1889117,major,numbers,explore_ngram500
pulse_count,9,136,0.05585216,0.24476386,major,numbers,explore_ngram500
pulse_count,10,174,0.07145791,0.31622177,major,numbers,explore_ngram500
pulse_count,11,184,0.07556468,0.39178645,major,numbers,explore_ngram500
pulse_count,12,143,0.0587269,0.45051335,major,numbers,explore_ngram500
pulse_count,13,130,0.05338809,0.50390144,major,numbers,explore_ngram500
pulse_count,14,139,0.05708419,0.56098563,major,numbers,explore_ngram500
pulse_count,15,128,0.05256674,0.61355236,major,numbers,explore_ngram500
pulse_count,16,97,0.03983573,0.65338809,major,numbers,explore_ngram500
pulse_count,17,98,0.04024641,0.6936345,major,numbers,explore_ngram500
pulse_count,18,88,0.03613963,0.72977413,major,numbers,explore_ngram500
pulse_count,19,82,0.03367556,0.76344969,major,numbers,explore_ngram500
pulse_count,20,78,0.03203285,0.79548255,major,numbers,explore_ngram500
pulse_count,21,66,0.02710472,0.82258727,major,numbers,explore_ngram500
pulse_count,22,44,0.01806982,0.84065708,major,numbers,explore_ngram500
pulse_count,23,40,0.0164271,0.85708419,major,numbers,explore_ngram500
pulse_count,24,40,0.0164271,0.87351129,major,numbers,explore_ngram500
pulse_count,25,31,0.01273101,0.8862423,major,numbers,explore_ngram500
pulse_count,26,33,0.01355236,0.89979466,major,numbers,explore_ngram500
pulse_count,27,35,0.01437372,0.91416838,major,numbers,explore_ngram500
pulse_count,28,12,0.00492813,0.91909651,major,numbers,explore_ngram500
pulse_count,29,17,0.00698152,0.92607803,major,numbers,explore_ngram500
pulse_count,30,25,0.01026694,0.93634497,major,numbers,explore_ngram500
pulse_count,31,19,0.00780287,0.94414784,major,numbers,explore_ngram500
pulse_count,32,18,0.0073922,0.95154004,major,numbers,explore_ngram500
pulse_count,33,35,0.01437372,0.96591376,major,numbers,explore_ngram500
pulse_count,34,17,0.00698152,0.97289528,major,numbers,explore_ngram500
pulse_count,35,7,0.00287474,0.97577002,major,numbers,explore_ngram500
pulse_count,36,10,0.00410678,0.9798768,major,numbers,explore_ngram500
pulse_count,37,1,0.00041068,0.98028747,major,numbers,explore_ngram500
pulse_count,38,8,0.00328542,0.9835729,major,numbers,explore_ngram500
pulse_count,39,10,0.00410678,0.98767967,major,numbers,explore_ngram500
pulse_count,40,5,0.00205339,0.98973306,major,numbers,explore_ngram500
pulse_count,41,7,0.00287474,0.9926078,major,numbers,explore_ngram500
pulse_count,42,3,0.00123203,0.99383984,major,numbers,explore_ngram500
pulse_count,43,3,0.00123203,0.99507187,major,numbers,explore_ngram500
pulse_count,44,5,0.00205339,0.99712526,major,numbers,explore_ngram500
pulse_count,46,1,0.00041068,0.99753593,major,numbers,explore_ngram500
pulse_count,47,2,0.00082136,0.99835729,major,numbers,explore_ngram500
pulse_count,48,2,0.00082136,0.99917864,major,numbers,explore_ngram500
pulse_count,50,1,0.00041068,0.99958932,major,numbers,explore_ngram500
pulse_count,52,1,0.00041068,1.0,major,numbers,explore_ngram500
accent_count,1,3,0.00123203,0.00123203,major,numbers,explore_ngram500
accent_count,2,215,0.08829569,0.08952772,major,numbers,explore_ngram500
accent_count,3,364,0.14948665,0.23901437,major,numbers,explore_ngram500
accent_count,4,351,0.14414784,0.38316222,major,numbers,explore_ngram500
accent_count,5,360,0.14784394,0.53100616,major,numbers,explore_ngram500
accent_count,6,316,0.12977413,0.66078029,major,numbers,explore_ngram500
accent_count,7,218,0.08952772,0.75030801,major,numbers,explore_ngram500
accent_count,8,138,0.05667351,0.80698152,major,numbers,explore_ngram500
accent_count,9,163,0.06694045,0.87392197,major,numbers,explore_ngram500
accent_count,10,89,0.03655031,0.91047228,major,numbers,explore_ngram500
accent_count,11,54,0.02217659,0.93264887,major,numbers,explore_ngram500
accent_count,12,54,0.02217659,0.95482546,major,numbers,explore_ngram500
accent_count,13,32,0.01314168,0.96796715,major,numbers,explore_ngram500
accent_count,14,34,0.01396304,0.98193018,major,numbers,explore_ngram500
accent_count,15,14,0.00574949,0.98767967,major,numbers,explore_ngram500
accent_count,16,12,0.00492813,0.9926078,major,numbers,explore_ngram500
accent_count,17,10,0.00410678,0.99671458,major,numbers,explore_ngram500
accent_count,18,6,0.00246407,0.99917864,major,numbers,explore_ngram500
accent_count,19,2,0.00082136,1.0,major,numbers,explore_ngram500
word_count,1,332,0.07385984,0.07385984,minor,numbers,explore_ngram500
word_count,2,836,0.18598443,0.25984427,minor,numbers,explore_ngram500
word_count,3,1255,0.27919911,0.53904338,minor,numbers,explore_ngram500
word_count,4,967,0.21512792,0.7541713,minor,numbers,explore_ngram500
word_count,5,548,0.12191324,0.87608454,minor,numbers,explore_ngram500
word_count,6,263,0.05850945,0.93459399,minor,numbers,explore_ngram500
word_count,7,134,0.0298109,0.96440489,minor,numbers,explore_ngram500
word_count,8,73,0.01624027,0.98064516,minor,numbers,explore_ngram500
word_count,9,27,0.00600667,0.98665184,minor,numbers,explore_ngram500
word_count,10,25,0.00556174,0.99221357,minor,numbers,explore_ngram500
word_count,11,13,0.0028921,0.99510567,minor,numbers,explore_ngram500
word_count,12,14,0.00311457,0.99822024,minor,numbers,explore_ngram500
word_count,13,2,0.00044494,0.99866518,minor,numbers,explore_ngram500
word_count,14,2,0.00044494,0.99911012,minor,numbers,explore_ngram500
word_count,15,1,0.00022247,0.99933259,minor,numbers,explore_ngram500
word_count,16,1,0.00022247,0.99955506,minor,numbers,explore_ngram500
word_count,17,1,0.00022247,0.99977753,minor,numbers,explore_ngram500
word_count,21,1,0.00022247,1.0,minor,numbers,explore_ngram500
pulse_count,1,34,0.00756396,0.00756396,minor,numbers,explore_ngram500
pulse_count,2,103,0.02291435,0.03047831,minor,numbers,explore_ngram500
pulse_count,3,209,0.04649611,0.07697442,minor,numbers,explore_ngram500
pulse_count,4,217,0.04827586,0.12525028,minor,numbers,explore_ngram500
pulse_count,5,433,0.09632925,0.22157953,minor,numbers,explore_ngram500
pulse_count,6,576,0.12814238,0.34972191,minor,numbers,explore_ngram500
pulse_count,7,656,0.14593993,0.49566185,minor,numbers,explore_ngram500
pulse_count,8,511,0.11368187,0.60934372,minor,numbers,explore_ngram500
pulse_count,9,408,0.09076752,0.70011123,minor,numbers,explore_ngram500
pulse_count,10,348,0.07741935,0.77753059,minor,numbers,explore_ngram500
pulse_count,11,267,0.05939933,0.83692992,minor,numbers,explore_ngram500
pulse_count,12,181,0.04026696,0.87719689,minor,numbers,explore_ngram500
pulse_count,13,140,0.03114572,0.9083426,minor,numbers,explore_ngram500
pulse_count,14,141,0.03136819,0.93971079,minor,numbers,explore_ngram500
pulse_count,15,54,0.01201335,0.95172414,minor,numbers,explore_ngram500
pulse_count,16,64,0.01423804,0.96596218,minor,numbers,explore_ngram500
pulse_count,17,28,0.00622914,0.97219132,minor,numbers,explore_ngram500
pulse_count,18,19,0.00422692,0.97641824,minor,numbers,explore_ngram500
pulse_count,19,20,0.00444939,0.98086763,minor,numbers,explore_ngram500
pulse_count,20,11,0.00244716,0.98331479,minor,numbers,explore_ngram500
pulse_count,21,15,0.00333704,0.98665184,minor,numbers,explore_ngram500
pulse_count,22,7,0.00155729,0.98820912,minor,numbers,explore_ngram500
pulse_count,23,15,0.00333704,0.99154616,minor,numbers,explore_ngram500
pulse_count,24,7,0.00155729,0.99310345,minor,numbers,explore_ngram500
pulse_count,25,12,0.00266963,0.99577308,minor,numbers,explore_ngram500
pulse_count,26,6,0.00133482,0.9971079,minor,numbers,explore_ngram500
pulse_count,27,2,0.00044494,0.99755284,minor,numbers,explore_ngram500
pulse_count,28,1,0.00022247,0.99777531,minor,numbers,explore_ngram500
pulse_count,29,1,0.00022247,0.99799778,minor,numbers,explore_ngram500
pulse_count,30,2,0.00044494,0.99844271,minor,numbers,explore_ngram500
pulse_count,31,2,0.00044494,0.99888765,minor,numbers,explore_ngram500
pulse_count,33,2,0.00044494,0.99933259,minor,numbers,explore_ngram500
pulse_count,34,2,0.00044494,0.99977753,minor,numbers,explore_ngram500
pulse_count,36,1,0.00022247,1.0,minor,numbers,explore_ngram500
accent_count,1,361,0.08031146,0.08031146,minor,numbers,explore_ngram500
accent_count,2,1153,0.25650723,0.33681869,minor,numbers,explore_ngram500
accent_count,3,1478,0.32880979,0.66562848,minor,numbers,explore_ngram500
accent_count,4,820,0.18242492,0.84805339,minor,numbers,explore_ngram500
accent_count,5,351,0.07808676,0.92614016,minor,numbers,explore_ngram500
accent_count,6,176,0.03915462,0.96529477,minor,numbers,explore_ngram500
accent_count,7,68,0.01512792,0.98042269,minor,numbers,explore_ngram500
accent_count,8,46,0.01023359,0.99065628,minor,numbers,explore_ngram500
accent_count,9,16,0.00355951,0.9942158,minor,numbers,explore_ngram500
accent_count,10,13,0.0028921,0.9971079,minor,numbers,explore_ngram500
accent_count,11,6,0.00133482,0.99844271,minor,numbers,explore_ngram500
accent_count,12,4,0.00088988,0.99933259,minor,numbers,explore_ngram500
accent_count,13,2,0.00044494,0.99977753,minor,numbers,explore_ngram500
accent_count,14,1,0.00022247,1.0,minor,numbers,explore_ngram500
word_count,2,3,0.00314465,0.00314465,verse,deuteronomy,explore_ngram500
word_count,3,2,0.00209644,0.00524109,verse,deuteronomy,explore_ngram500
word_count,4,9,0.00943396,0.01467505,verse,deuteronomy,explore_ngram500
word_count,5,14,0.01467505,0.0293501,verse,deuteronomy,explore_ngram500
word_count,6,30,0.03144654,0.06079665,verse,deuteronomy,explore_ngram500
word_count,7,25,0.02620545,0.0870021,verse,deuteronomy,explore_ngram500
word_count,8,45,0.04716981,0.13417191,verse,deuteronomy,explore_ngram500
word_count,9,46,0.04821803,0.18238994,verse,deuteronomy,explore_ngram500
word_count,10,55,0.05765199,0.24004193,verse,deuteronomy,explore_ngram500
word_count,11,69,0.07232704,0.31236897,verse,deuteronomy,explore_ngram500
word_count,12,66,0.06918239,0.38155136,verse,deuteronomy,explore_ngram500
word_count,13,68,0.07127883,0.45283019,verse,deuteronomy,explore_ngram500
word_count,14,60,0.06289308,0.51572327,verse,deuteronomy,explore_ngram500
word_count,15,45,0.04716981,0.56289308,verse,deuteronomy,explore_ngram500
word_count,16,51,0.05345912,0.6163522,verse,deuteronomy,explore_ngram500
word_count,17,55,0.05765199,0.67400419,verse,deuteronomy,explore_ngram500
word_count,18,45,0.04716981,0.721174,verse,deuteronomy,explore_ngram500
word_count,19,45,0.04716981,0.76834382,verse,deuteronomy,explore_ngram500
word_count,20,41,0.04297694,0.81132075,verse,deuteronomy,explore_ngram500
word_count,21,31,0.03249476,0.84381551,verse,deuteronomy,explore_ngram500
word_count,22,41,0.04297694,0.88679245,verse,deuteronomy,explore_ngram500
word_count,23,30,0.03144654,0.91823899,verse,deuteronomy,explore_ngram500
word_count,24,23,0.02410901,0.94234801,verse,deuteronomy,explore_ngram500
word_count,25,12,0.01257862,0.95492662,verse,deuteronomy,explore_ngram500
word_count,26,15,0.01572327,0.9706499,verse,deuteronomy,explore_ngram500
word_count,27,10,0.01048218,0.98113208,verse,deuteronomy,explore_ngram500
word_count,28,8,0.00838574,0.98951782,verse,deuteronomy,explore_ngram500
word_count,29,4,0.00419287,0.99371069,verse,deuteronomy,explore_ngram500
word_count,30,2,0.00209644,0.99580713,verse,deuteronomy,explore_ngram500
word_count,31,2,0.00209644,0.99790356,verse,deuteronomy,explore_ngram500
word_count,32,1,0.00104822,0.99895178,verse,deuteronomy,explore_ngram500
word_count,37,1,0.00104822,1.0,verse,deuteronomy,explore_ngram500
pulse_count,3,1,0.00104822,0.00104822,verse,deuteronomy,explore_ngram500
pulse_count,4,2,0.00209644,0.00314465,verse,deuteronomy,explore_ngram500
pulse_count,6,1,0.00104822,0.00419287,verse,deuteronomy,explore_ngram500
pulse_count,7,3,0.00314465,0.00733753,verse,deuteronomy,explore_ngram500
pulse_count,8,1,0.00104822,0.00838574,verse,deuteronomy,explore_ngram500
pulse_count,9,2,0.00209644,0.01048218,verse,deuteronomy,explore_ngram500
pulse_count,10,5,0.00524109,0.01572327,verse,deuteronomy,explore_ngram500
pulse_count,11,3,0.00314465,0.01886792,verse,deuteronomy,explore_ngram500
pulse_count,12,12,0.01257862,0.03144654,verse,deuteronomy,explore_ngram500
pulse_count,13,9,0.00943396,0.0408805,verse,deuteronomy,explore_ngram500
pulse_count,14,12,0.01257862,0.05345912,verse,deuteronomy,explore_ngram500
pulse_count,15,14,0.01467505,0.06813417,verse,deuteronomy,explore_ngram500
pulse_count,16,20,0.02096436,0.08909853,verse,deuteronomy,explore_ngram500
pulse_count,17,12,0.01257862,0.10167715,verse,deuteronomy,explore_ngram500
pulse_count,18,23,0.02410901,0.12578616,verse,deuteronomy,explore_ngram500
pulse_count,19,16,0.01677149,0.14255765,verse,deuteronomy,explore_ngram500
pulse_count,20,24,0.02515723,0.16771488,verse,deuteronomy,explore_ngram500
pulse_count,21,20,0.02096436,0.18867925,verse,deuteronomy,explore_ngram500
pulse_count,22,15,0.01572327,0.20440252,verse,deuteronomy,explore_ngram500
pulse_count,23,16,0.01677149,0.221174,verse,deuteronomy,explore_ngram500
pulse_count,24,30,0.03144654,0.25262055,verse,deuteronomy,explore_ngram500
pulse_count,25,22,0.0230608,0.27568134,verse,deuteronomy,explore_ngram500
pulse_count,26,31,0.03249476,0.3081761,verse,deuteronomy,explore_ngram500
pulse_count,27,19,0.01991614,0.32809224,verse,deuteronomy,explore_ngram500
pulse_count,28,32,0.03354298,0.36163522,verse,deuteronomy,explore_ngram500
pulse_count,29,22,0.0230608,0.38469602,verse,deuteronomy,explore_ngram500
pulse_count,30,30,0.03144654,0.41614256,verse,deuteronomy,explore_ngram500
pulse_count,31,27,0.02830189,0.44444444,verse,deuteronomy,explore_ngram500
pulse_count,32,29,0.03039832,0.47484277,verse,deuteronomy,explore_ngram500
pulse_count,33,27,0.02830189,0.50314465,verse,deuteronomy,explore_ngram500
pulse_count,34,22,0.0230608,0.52620545,verse,deuteronomy,explore_ngram500
pulse_count,35,36,0.03773585,0.5639413,verse,deuteronomy,explore_ngram500
pulse_count,36,20,0.02096436,0.58490566,verse,deuteronomy,explore_ngram500
pulse_count,37,19,0.01991614,0.6048218,verse,deuteronomy,explore_ngram500
pulse_count,38,17,0.01781971,0.62264151,verse,deuteronomy,explore_ngram500
pulse_count,39,22,0.0230608,0.64570231,verse,deuteronomy,explore_ngram500
pulse_count,40,34,0.03563941,0.68134172,verse,deuteronomy,explore_ngram500
pulse_count,41,23,0.02410901,0.70545073,verse,deuteronomy,explore_ngram500
pulse_count,42,23,0.02410901,0.72955975,verse,deuteronomy,explore_ngram500
pulse_count,43,16,0.01677149,0.74633124,verse,deuteronomy,explore_ngram500
pulse_count,44,14,0.01467505,0.76100629,verse,deuteronomy,explore_ngram500
pulse_count,45,23,0.02410901,0.7851153,verse,deuteronomy,explore_ngram500
pulse_count,46,14,0.01467505,0.79979036,verse,deuteronomy,explore_ngram500
pulse_count,47,22,0.0230608,0.82285115,verse,deuteronomy,explore_ngram500
pulse_count,48,16,0.01677149,0.83962264,verse,deuteronomy,explore_ngram500
